id,idade,renda,cidade,categoria,nota,feedback
295,58.0,9838.79,Belo Horizonte,A,2.4,Regular
296,67.0,7308.48,São Paulo,A,1.5,Regular
297,51.0,6243.29,Belo Horizonte,A,9.2,Bom
298,60.0,5700.27,Vitória,B,6.8,Bom
299,31.0,8332.38,São Paulo,B,1.0,Bom
300,59.0,2854.71,São Paulo,A,6.7,Bom
301,0.0,1445.2,Rio de Janeiro,B,7.5,Ruim
302,62.0,6698.86,Vitória,A,9.9,Regular
303,66.0,11596.91,Rio de Janeiro,A,6.2,Bom
304,48.0,3861.43,Vitória,A,1.5,Regular
305,57.0,8766.82,Belo Horizonte,B,0.8,Bom
306,37.0,7875.39,Rio de Janeiro,0,3.9,Ruim
307,69.0,0.0,São Paulo,B,4.6,Bom
308,59.0,8287.1,São Paulo,A,3.8,Regular
309,39.0,7598.48,São Paulo,B,7.2,Regular
310,33.0,0.0,Rio de Janeiro,B,4.2,Bom
311,26.0,9193.17,Vitória,B,9.3,Ruim
312,22.0,11860.65,Belo Horizonte,B,1.6,Ruim
313,43.0,8716.16,São Paulo,B,6.6,Regular
314,34.0,9202.46,Rio de Janeiro,A,1.8,Bom
315,64.0,3851.6,Vitória,A,9.0,Ruim
316,48.0,12686.56,Rio de Janeiro,B,3.6,Bom
317,69.0,2776.95,Rio de Janeiro,A,8.8,Regular
318,62.0,12368.67,São Paulo,A,8.4,Bom
319,53.0,10412.11,Rio de Janeiro,B,9.9,Ruim
320,45.0,2765.69,Vitória,B,8.9,Ruim
321,43.0,10464.04,Vitória,B,4.8,Ruim
322,31.0,1543.27,São Paulo,A,4.7,Regular
323,61.0,2185.15,Rio de Janeiro,B,2.6,Regular
324,35.0,1753.73,Rio de Janeiro,0,3.0,Bom
325,44.0,10764.85,Belo Horizonte,A,3.6,Bom
326,59.0,10863.17,São Paulo,A,4.0,Bom
327,33.0,7816.85,Belo Horizonte,B,5.9,Ruim
328,36.0,10672.44,Belo Horizonte,B,4.1,Bom
329,70.0,8880.15,São Paulo,B,8.5,Ruim
330,21.0,11596.7,Vitória,A,5.1,Ruim
331,49.0,1485.42,Belo Horizonte,A,1.7,Ruim
332,31.0,10642.45,Belo Horizonte,A,6.5,Regular
333,28.0,3355.44,São Paulo,A,4.5,Regular
334,36.0,11551.43,Belo Horizonte,A,1.5,Regular
335,27.0,12954.06,Vitória,A,6.4,Ruim
336,53.0,7274.85,Belo Horizonte,A,9.5,Bom
337,58.0,1636.87,Vitória,B,5.4,Bom
338,29.0,8529.62,São Paulo,B,10.0,Bom
339,42.0,9484.77,Rio de Janeiro,B,8.3,Ruim
340,59.0,5685.61,Belo Horizonte,B,1.4,Bom
341,62.0,2249.33,Rio de Janeiro,B,5.3,Ruim
342,39.0,3738.0,São Paulo,B,1.3,Regular
343,66.0,11794.97,Rio de Janeiro,B,9.9,Ruim
344,23.0,8289.57,São Paulo,A,8.6,Regular
345,37.0,5317.92,Vitória,A,2.9,Ruim
346,25.0,4797.02,Belo Horizonte,B,5.8,Bom
347,18.0,10692.11,São Paulo,B,9.1,Ruim
348,23.0,3261.79,Vitória,B,2.1,Regular
349,52.0,12884.6,Rio de Janeiro,B,8.4,0
350,51.0,2401.37,Rio de Janeiro,A,4.1,Ruim
351,34.0,6281.69,São Paulo,A,9.9,Bom
352,48.0,4538.03,Vitória,A,1.7,Regular
353,26.0,7376.59,Belo Horizonte,A,0.7,Regular
354,55.0,6656.2,São Paulo,B,3.5,Regular
355,64.0,3396.43,Rio de Janeiro,A,9.3,Regular
356,27.0,8265.89,São Paulo,B,10.0,Ruim
357,38.0,4114.37,Vitória,A,7.2,Regular
358,21.0,7465.19,Belo Horizonte,B,0.2,Bom
359,59.0,6129.94,São Paulo,B,8.0,Regular
360,70.0,2209.58,São Paulo,A,0.3,Ruim
361,17.0,10139.26,São Paulo,A,2.4,Regular
362,52.0,8012.77,Rio de Janeiro,B,2.3,Regular
363,27.0,11767.49,São Paulo,B,2.3,Regular
364,49.0,5304.58,Rio de Janeiro,B,9.4,Bom
365,68.0,2053.51,Rio de Janeiro,B,4.9,Ruim
366,67.0,6284.28,Vitória,A,6.7,Bom
367,50.0,3357.56,Rio de Janeiro,A,0.7,Regular
368,61.0,12202.56,Rio de Janeiro,B,8.0,Ruim
369,57.0,8457.86,Vitória,A,4.4,Ruim
370,31.0,9411.9,Belo Horizonte,B,0.0,Bom
371,32.0,11743.36,São Paulo,0,0.8,Regular
372,49.0,1544.11,Vitória,B,6.8,Regular
373,16.0,3538.06,São Paulo,B,1.4,Ruim
374,20.0,12921.45,Rio de Janeiro,B,9.9,Bom
375,45.0,2719.33,Belo Horizonte,B,7.5,Bom
376,48.0,3798.92,Rio de Janeiro,B,9.2,Bom
377,30.0,12157.0,Belo Horizonte,B,2.2,Bom
378,18.0,1369.04,Belo Horizonte,A,7.4,Ruim
379,40.0,9458.61,Vitória,B,9.8,Ruim
380,39.0,6402.66,Vitória,B,5.9,Bom
381,36.0,6020.36,Belo Horizonte,A,3.1,Ruim
382,47.0,9183.04,Vitória,A,4.8,Regular
383,59.0,9139.75,Vitória,B,9.7,Regular
384,34.0,2923.32,Rio de Janeiro,B,2.4,Bom
385,75.0,775.48,Vitória,A,12.0,Regular
386,70.0,1316.26,São Paulo,B,9.3,Ruim
387,38.0,11297.32,São Paulo,A,1.2,Regular
388,38.0,10931.49,Vitória,B,9.8,Bom
389,25.0,10295.07,Rio de Janeiro,B,2.5,Regular
390,34.0,10172.46,Vitória,A,1.6,Ruim
391,33.0,9515.25,Vitória,B,0.7,Regular
392,27.0,0.0,Rio de Janeiro,A,2.8,Ruim
393,37.0,5813.74,Belo Horizonte,B,5.2,Regular
394,38.0,3140.51,Rio de Janeiro,B,1.6,Regular
395,52.0,8754.22,Rio de Janeiro,B,0.9,Bom
396,67.0,10924.79,Rio de Janeiro,B,7.2,Ruim
397,31.0,9496.66,Belo Horizonte,A,6.0,Ruim
398,31.0,9489.35,São Paulo,B,7.3,Regular
399,68.0,10585.4,Rio de Janeiro,B,4.9,Ruim
400,64.0,8295.93,Belo Horizonte,A,1.5,Bom
401,22.0,2985.69,Rio de Janeiro,B,0.9,Ruim
402,39.0,11730.0,Rio de Janeiro,B,0.1,Bom
403,57.0,5496.0,São Paulo,B,6.3,Bom
404,17.0,11326.83,Vitória,B,1.1,Regular
405,49.0,12224.66,Vitória,B,5.4,Bom
406,67.0,4992.13,São Paulo,B,5.7,Ruim
407,27.0,8917.33,Rio de Janeiro,A,1.3,Ruim
408,70.0,11689.96,Belo Horizonte,B,9.5,Bom
409,52.0,7841.34,Rio de Janeiro,B,4.2,Regular
410,53.0,1830.61,São Paulo,B,5.0,Bom
411,19.0,4439.58,Belo Horizonte,A,9.2,Ruim
412,48.0,9399.29,São Paulo,B,7.4,Ruim
413,28.0,6992.99,Rio de Janeiro,A,2.1,Bom
414,16.0,5917.29,Vitória,B,8.0,Regular
415,61.0,9522.72,Belo Horizonte,A,6.0,Regular
416,69.0,3585.54,São Paulo,A,9.2,Regular
417,34.0,8741.85,Vitória,B,9.2,0
418,62.0,11951.35,Belo Horizonte,A,6.2,Bom
419,65.0,10734.99,Belo Horizonte,B,7.4,Regular
420,18.0,2393.69,Belo Horizonte,B,3.7,Regular
421,61.0,1750.42,Rio de Janeiro,A,0.1,Ruim
422,52.0,2317.48,Belo Horizonte,B,2.1,Regular
423,52.0,11726.48,Belo Horizonte,B,6.8,Bom
424,31.0,8594.55,Vitória,B,6.1,Regular
425,34.0,7224.72,Rio de Janeiro,B,1.5,Ruim
426,67.0,2499.48,Belo Horizonte,B,6.8,Regular
427,38.0,12677.59,Rio de Janeiro,B,4.0,Bom
428,67.0,9796.36,Rio de Janeiro,B,0.3,Bom
429,45.0,10855.21,São Paulo,A,1.5,Bom
430,45.0,10350.93,Belo Horizonte,0,7.0,Ruim
431,65.0,2915.94,São Paulo,A,7.1,Regular
432,45.0,7987.03,Vitória,B,6.6,Ruim
433,34.0,6270.48,São Paulo,B,0.1,Bom
434,66.0,10716.8,Rio de Janeiro,A,9.4,Bom
435,48.0,10203.36,Belo Horizonte,A,1.7,Regular
436,16.0,9166.97,Rio de Janeiro,A,4.8,Bom
437,30.0,2831.13,São Paulo,A,9.8,Ruim
438,64.0,5007.72,Vitória,A,5.3,Bom
439,25.0,4743.55,Belo Horizonte,B,4.2,Bom
440,43.0,7616.8,Rio de Janeiro,B,9.5,Regular
441,0.0,9189.96,São Paulo,B,6.2,Ruim
442,34.0,4150.58,Vitória,B,3.4,Bom
443,50.0,5730.19,Belo Horizonte,B,4.0,Ruim
444,19.0,7427.5,Vitória,A,9.0,Ruim
445,44.0,11340.28,Rio de Janeiro,B,0.4,Ruim
446,39.0,8733.57,Vitória,B,1.4,Regular
447,40.0,4795.6,Rio de Janeiro,B,7.4,Bom
448,56.0,11153.43,Belo Horizonte,A,2.1,Regular
449,63.0,5105.12,Vitória,A,6.8,Regular
450,57.0,1307.87,Belo Horizonte,B,3.0,Regular
451,36.0,12547.38,Rio de Janeiro,A,4.0,Ruim
452,30.0,2319.55,Belo Horizonte,B,4.3,Regular
453,54.0,10337.71,São Paulo,B,1.3,Regular
454,70.0,4100.8,São Paulo,A,3.3,Bom
455,25.0,9757.85,Belo Horizonte,A,4.5,Bom
456,62.0,11828.44,Belo Horizonte,A,9.4,Regular
457,63.0,12615.94,Rio de Janeiro,B,7.4,Regular
458,65.0,2892.18,Vitória,B,7.6,Bom
459,25.0,11424.96,Vitória,B,0.0,Bom
460,40.0,9515.74,São Paulo,B,4.9,Ruim
461,20.0,7039.61,São Paulo,B,9.0,Ruim
462,54.0,12828.75,São Paulo,B,2.5,Regular
463,22.0,12398.53,Belo Horizonte,B,2.9,Regular
464,29.0,9705.82,Vitória,A,3.4,Regular
465,65.0,11855.92,Vitória,A,5.4,Bom
466,53.0,4064.67,Rio de Janeiro,B,1.6,Regular
467,36.0,9561.11,Rio de Janeiro,A,1.2,Bom
468,47.0,6447.76,Rio de Janeiro,B,7.0,Bom
469,67.0,10337.82,Belo Horizonte,A,1.6,Ruim
470,115.0,975.36,Vitória,A,13.1,Ruim
471,43.0,9810.93,São Paulo,A,0.5,Regular
472,67.0,11782.55,São Paulo,B,3.8,Regular
473,30.0,9815.09,Rio de Janeiro,A,3.8,Bom
474,21.0,1543.49,Belo Horizonte,B,9.4,Regular
475,50.0,4071.01,São Paulo,A,2.7,Ruim
476,60.0,12142.28,São Paulo,A,7.2,Ruim
477,28.0,8781.84,Belo Horizonte,B,2.2,Bom
478,24.0,7082.87,Belo Horizonte,B,0.8,Ruim
479,34.0,3903.06,São Paulo,B,2.3,Regular
480,22.0,6115.07,Rio de Janeiro,A,3.7,Bom
481,44.0,3600.14,Vitória,B,4.1,Bom
482,60.0,12347.01,Vitória,B,1.7,Regular
