id,idade,renda,cidade,categoria,nota,feedback
194,36.0,12555.74,Vitória,B,3.7,Ruim
195,32.0,9862.65,Rio de Janeiro,A,9.4,Ruim
196,40.0,11170.21,São Paulo,A,1.7,Ruim
197,49.0,12492.09,Belo Horizonte,B,2.3,Bom
198,60.0,4085.57,São Paulo,B,1.3,Ruim
199,61.0,9084.13,Vitória,0,3.9,Regular
200,63.0,2640.99,Vitória,A,1.6,Regular
201,33.0,12079.79,Vitória,B,4.3,Regular
202,38.0,10874.21,Rio de Janeiro,B,6.6,Bom
203,30.0,12356.49,Belo Horizonte,A,3.7,Regular
204,53.0,2477.22,Belo Horizonte,B,5.7,Ruim
205,67.0,6186.31,Rio de Janeiro,B,7.4,Bom
206,46.0,8587.85,Vitória,A,2.2,Regular
207,70.0,10804.96,Vitória,A,9.4,Ruim
208,53.0,9599.75,Rio de Janeiro,B,9.0,Bom
209,30.0,11061.74,Vitória,B,6.4,Bom
210,34.0,12523.9,Rio de Janeiro,A,7.5,Regular
211,69.0,10988.56,Vitória,A,7.2,Ruim
212,43.0,1710.99,Vitória,B,0.9,Regular
213,21.0,6155.61,São Paulo,B,2.9,Ruim
214,21.0,8378.25,São Paulo,B,0.0,Regular
215,40.0,8332.01,Rio de Janeiro,A,8.6,Ruim
216,48.0,5953.57,São Paulo,A,7.3,Regular
217,58.0,5604.92,Belo Horizonte,B,5.0,Bom
218,52.0,12728.68,Rio de Janeiro,A,8.9,Bom
219,25.0,1739.31,São Paulo,A,5.9,Bom
220,62.0,9818.49,Vitória,A,2.4,Ruim
221,24.0,7303.39,Belo Horizonte,B,7.4,Regular
222,50.0,4643.73,Vitória,B,0.8,Regular
223,69.0,11158.31,Belo Horizonte,B,5.2,Regular
224,64.0,12728.18,Vitória,A,9.1,Bom
225,43.0,12077.73,Belo Horizonte,A,3.4,Regular
226,33.0,3211.54,Vitória,B,2.0,Ruim
227,24.0,5054.25,Belo Horizonte,A,2.3,Ruim
228,45.0,1820.55,Vitória,A,4.8,Regular
229,57.0,8644.18,São Paulo,A,7.8,Ruim
230,57.0,6522.78,Belo Horizonte,A,1.4,Ruim
231,32.0,5332.01,Rio de Janeiro,B,6.9,Bom
232,26.0,11322.22,Rio de Janeiro,A,6.6,Regular
233,46.0,10720.72,Rio de Janeiro,A,2.2,Ruim
234,45.0,6271.23,Belo Horizonte,A,0.6,Bom
235,66.0,10977.26,São Paulo,A,9.5,Bom
236,44.0,11164.16,Belo Horizonte,B,7.5,Ruim
237,57.0,4157.95,Rio de Janeiro,B,5.8,Bom
238,67.0,2360.69,Belo Horizonte,A,4.7,Regular
239,31.0,3069.53,Rio de Janeiro,A,8.8,Ruim
240,63.0,2149.82,Belo Horizonte,B,9.4,Ruim
241,53.0,1615.03,Belo Horizonte,B,8.0,Ruim
242,55.0,1465.1,Vitória,B,5.1,Ruim
243,52.0,1812.16,0,A,7.6,Bom
244,22.0,8182.57,Belo Horizonte,A,1.5,Ruim
245,40.0,11103.26,Belo Horizonte,A,6.8,Regular
246,51.0,8355.58,São Paulo,A,4.9,Ruim
247,52.0,2561.29,Vitória,B,4.8,Regular
248,57.0,7266.5,Belo Horizonte,B,1.6,Bom
249,30.0,0.0,São Paulo,A,1.3,Regular
250,18.0,6365.4,Belo Horizonte,A,1.2,Regular
251,51.0,11608.06,Belo Horizonte,B,6.4,Regular
252,36.0,10493.54,Belo Horizonte,A,9.7,Regular
253,16.0,5493.79,Vitória,B,10.0,Regular
254,36.0,10678.62,Vitória,B,5.4,Regular
255,66.0,9890.49,Belo Horizonte,A,6.9,Bom
256,42.0,4132.88,Rio de Janeiro,B,0.6,Bom
257,51.0,10888.88,Belo Horizonte,A,2.5,Regular
258,63.0,8497.04,Belo Horizonte,A,9.4,Regular
259,54.0,4558.54,Rio de Janeiro,B,1.1,Regular
260,31.0,12516.77,Rio de Janeiro,B,5.8,Bom
261,27.0,1946.37,Belo Horizonte,A,6.7,Ruim
262,22.0,3086.69,Rio de Janeiro,A,5.9,Bom
263,19.0,6348.16,Vitória,A,9.0,Regular
264,70.0,4252.19,Rio de Janeiro,B,1.4,Ruim
265,25.0,10039.0,Belo Horizonte,B,1.4,Regular
266,47.0,9572.09,Belo Horizonte,B,8.4,Regular
267,24.0,2360.13,Vitória,A,8.3,Ruim
268,38.0,7154.35,Rio de Janeiro,B,4.6,Regular
269,55.0,5537.79,São Paulo,B,0.4,Ruim
270,31.0,11336.07,São Paulo,A,4.1,Regular
271,32.0,3648.0,Belo Horizonte,B,5.6,Bom
272,40.0,2106.3,0,A,9.1,Regular
273,49.0,6939.41,Vitória,A,6.7,Bom
274,61.0,10587.37,Belo Horizonte,B,6.0,Bom
275,32.0,2690.44,Belo Horizonte,A,7.0,Regular
276,70.0,11331.51,São Paulo,A,5.5,Regular
277,52.0,9445.2,Vitória,B,9.0,Ruim
278,43.0,2777.93,Vitória,A,5.2,Ruim
279,112.0,431.21,Belo Horizonte,A,10.9,Regular
280,28.0,5091.51,Belo Horizonte,B,9.2,Regular
281,51.0,4581.26,São Paulo,A,2.9,Bom
282,20.0,8167.68,Vitória,B,6.5,Bom
283,36.0,10606.11,Belo Horizonte,B,6.7,Bom
284,45.0,5978.46,São Paulo,B,8.7,Ruim
285,50.0,12410.81,Belo Horizonte,B,5.8,Regular
286,55.0,8408.47,Vitória,B,7.2,Regular
287,32.0,2876.76,Belo Horizonte,B,1.1,Ruim
288,37.0,7046.37,São Paulo,A,7.8,Ruim
289,33.0,11186.28,Rio de Janeiro,A,0.5,Regular
290,62.0,3023.78,Rio de Janeiro,A,3.2,Regular
291,61.0,0.0,Belo Horizonte,A,2.2,Ruim
292,4.0,704.36,São Paulo,A,-1.4,Ruim
293,16.0,10936.94,São Paulo,A,3.7,Bom
294,49.0,2348.45,Rio de Janeiro,B,10.0,Bom
295,35.0,12684.08,Rio de Janeiro,B,0.9,Ruim
296,25.0,7250.67,Rio de Janeiro,B,6.7,Regular
297,19.0,9237.82,Belo Horizonte,B,7.4,Bom
298,63.0,9707.32,Vitória,A,6.5,Ruim
299,29.0,10966.88,Rio de Janeiro,A,3.7,Regular
300,68.0,6047.96,Belo Horizonte,A,1.0,Bom
301,57.0,5534.56,Rio de Janeiro,A,6.5,Regular
302,36.0,9346.18,Belo Horizonte,A,5.0,Ruim
303,42.0,12646.42,Rio de Janeiro,B,8.1,Ruim
304,37.0,2822.06,Vitória,A,5.3,Bom
305,37.0,1497.53,Belo Horizonte,A,7.6,Ruim
306,44.0,2727.23,São Paulo,A,6.0,Ruim
307,53.0,5178.03,São Paulo,B,8.3,Ruim
308,64.0,12014.0,Rio de Janeiro,A,7.5,Regular
309,56.0,12847.22,Vitória,A,7.0,Bom
310,36.0,1781.44,Rio de Janeiro,A,6.8,Ruim
311,21.0,7524.28,Vitória,A,0.9,Regular
312,50.0,12441.79,Belo Horizonte,B,8.3,Regular
313,34.0,12724.15,Vitória,A,1.8,Ruim
314,66.0,9019.31,Rio de Janeiro,B,6.1,Bom
315,18.0,12507.25,Vitória,A,5.0,Regular
316,35.0,10056.44,Rio de Janeiro,A,5.8,Ruim
317,58.0,2448.89,Rio de Janeiro,B,4.8,Ruim
318,47.0,6332.89,Rio de Janeiro,A,5.5,Regular
319,45.0,10232.51,São Paulo,B,1.2,Regular
320,18.0,4739.36,Rio de Janeiro,A,1.1,Bom
321,51.0,1363.97,Belo Horizonte,B,1.6,Regular
322,41.0,0.0,Vitória,A,3.8,Regular
323,47.0,1661.93,Belo Horizonte,A,1.6,Bom
324,43.0,8411.07,Rio de Janeiro,B,5.9,Ruim
325,111.0,1141.65,Rio de Janeiro,B,14.7,Bom
326,58.0,8111.49,São Paulo,B,1.7,Bom
327,26.0,6716.36,São Paulo,A,5.2,Ruim
328,52.0,11583.3,Vitória,A,8.2,0
329,55.0,7098.05,São Paulo,A,4.0,Regular
330,34.0,4489.46,Vitória,B,8.1,Regular
331,69.0,6359.93,São Paulo,B,5.0,Regular
332,63.0,8459.36,Belo Horizonte,A,9.2,Regular
333,61.0,2806.19,Vitória,B,0.8,Ruim
334,0.0,2815.21,Vitória,B,1.6,Bom
335,21.0,4112.7,Vitória,0,8.9,Bom
336,19.0,4107.54,São Paulo,A,1.7,Bom
337,38.0,0.0,Vitória,B,4.8,Ruim
338,48.0,8712.54,Belo Horizonte,A,3.5,Ruim
339,30.0,4730.17,São Paulo,B,4.8,Ruim
340,43.0,2206.83,Vitória,B,0.3,Bom
341,43.0,6333.24,São Paulo,B,8.5,Bom
342,25.0,12346.1,Rio de Janeiro,B,2.3,Bom
343,52.0,11700.52,Belo Horizonte,B,1.4,Ruim
344,38.0,3181.35,Belo Horizonte,B,7.1,Ruim
345,64.0,2641.61,Rio de Janeiro,B,3.7,Bom
346,26.0,5240.8,Rio de Janeiro,A,2.4,Bom
347,17.0,3640.43,Belo Horizonte,B,7.2,Bom
348,44.0,6416.01,Vitória,A,8.6,Regular
349,43.0,2207.22,Belo Horizonte,A,5.8,Bom
350,17.0,8581.59,Vitória,B,1.3,0
351,34.0,10983.12,Vitória,A,8.4,Regular
352,25.0,5708.95,Vitória,A,9.9,Ruim
353,44.0,8038.23,Rio de Janeiro,B,7.6,Bom
354,25.0,11488.81,Rio de Janeiro,B,8.5,Ruim
355,68.0,12755.64,Rio de Janeiro,A,3.3,Bom
356,37.0,11636.28,Rio de Janeiro,A,9.2,Bom
357,55.0,7892.92,São Paulo,B,6.9,Regular
358,38.0,10375.92,São Paulo,B,2.2,Bom
359,58.0,9719.85,São Paulo,B,4.9,Ruim
360,57.0,8256.73,Vitória,A,0.2,Regular
361,27.0,4813.5,Rio de Janeiro,A,3.3,Ruim
362,19.0,1810.39,Vitória,B,0.5,Regular
363,23.0,7312.47,Belo Horizonte,A,9.1,Regular
364,108.0,13441.54,Rio de Janeiro,A,13.1,Regular
365,57.0,1579.25,Rio de Janeiro,A,3.7,Bom
366,45.0,2103.05,São Paulo,A,8.0,Regular
367,20.0,10112.52,Rio de Janeiro,A,8.4,Regular
368,19.0,2317.42,Belo Horizonte,B,4.9,Bom
369,70.0,5771.98,Rio de Janeiro,A,2.5,Ruim
370,25.0,12438.35,São Paulo,B,0.4,Regular
371,58.0,8426.19,Rio de Janeiro,A,2.8,Regular
372,62.0,8147.14,Rio de Janeiro,B,5.5,Bom
373,57.0,8142.74,Belo Horizonte,A,5.0,Regular
374,54.0,10753.63,São Paulo,B,6.0,Bom
375,19.0,8998.73,Vitória,B,8.6,Regular
376,69.0,2987.91,Belo Horizonte,B,3.4,Regular
377,68.0,3166.13,Rio de Janeiro,A,9.8,Regular
378,25.0,10951.52,Vitória,A,0.2,Bom
379,54.0,10329.74,Belo Horizonte,A,9.4,Bom
380,58.0,11124.62,Vitória,B,8.0,Regular
381,63.0,8283.44,Belo Horizonte,A,7.5,Regular
382,49.0,6130.37,Belo Horizonte,A,6.5,Regular
383,50.0,5249.33,Vitória,B,0.7,Ruim
384,45.0,7477.79,Vitória,A,3.8,Ruim
385,109.0,1039.0,São Paulo,A,11.5,Ruim
386,56.0,2744.02,São Paulo,B,8.6,Bom
387,49.0,11423.29,Belo Horizonte,B,0.8,Ruim
388,67.0,8094.43,São Paulo,B,4.2,Regular
389,0.0,5498.31,Belo Horizonte,A,5.0,Bom
390,42.0,2514.43,Rio de Janeiro,A,3.9,Regular
391,42.0,3002.4,Rio de Janeiro,B,8.6,Bom
392,35.0,4607.9,Vitória,B,3.0,Bom
393,54.0,12445.59,Vitória,A,7.6,Bom
394,0.0,3658.16,São Paulo,A,0.9,Ruim
395,45.0,2403.83,Belo Horizonte,B,6.5,Bom
396,60.0,11317.78,Belo Horizonte,B,3.5,Bom
397,28.0,5927.71,Vitória,B,0.7,Regular
398,38.0,9914.99,Belo Horizonte,A,4.6,Regular
399,22.0,7073.44,São Paulo,A,0.4,Ruim
400,40.0,6310.92,São Paulo,B,1.5,Bom
401,49.0,9254.79,São Paulo,A,0.0,Bom
402,66.0,11410.27,Rio de Janeiro,B,0.4,Bom
403,28.0,5252.13,Belo Horizonte,B,5.4,Ruim
404,49.0,6434.54,Rio de Janeiro,A,4.0,Bom
405,38.0,3052.4,Rio de Janeiro,B,4.8,Ruim
406,69.0,8606.76,Belo Horizonte,A,1.9,Bom
407,43.0,12861.3,Belo Horizonte,B,4.2,Bom
408,26.0,10863.89,Rio de Janeiro,A,0.4,Regular
409,26.0,4624.78,Belo Horizonte,B,0.9,Bom
410,25.0,8559.56,Rio de Janeiro,B,2.2,Ruim
411,26.0,8987.14,Belo Horizonte,A,1.1,Regular
412,61.0,11927.97,Vitória,B,8.3,Bom
413,63.0,6530.37,Belo Horizonte,A,5.3,Ruim
414,53.0,4354.54,Rio de Janeiro,B,6.3,Ruim
415,44.0,2646.69,Vitória,A,7.8,Regular
416,45.0,1342.22,São Paulo,B,6.6,Bom
417,48.0,3756.44,São Paulo,B,2.3,Regular
418,69.0,4735.76,Vitória,B,0.5,0
419,42.0,4003.8,Vitória,A,5.4,Ruim
420,66.0,2985.84,Belo Horizonte,A,9.5,Ruim
421,62.0,12143.88,Belo Horizonte,B,1.3,Bom
422,58.0,6895.1,Belo Horizonte,B,7.9,Ruim
423,69.0,4151.42,Belo Horizonte,A,6.3,Bom
424,24.0,3353.44,Belo Horizonte,A,3.4,Regular
425,44.0,8060.19,Vitória,A,9.0,Bom
426,64.0,5063.45,Belo Horizonte,A,4.4,Bom
427,23.0,7297.68,Rio de Janeiro,B,9.9,Ruim
428,19.0,11101.84,São Paulo,A,0.3,Regular
429,66.0,11385.19,Belo Horizonte,A,3.5,Regular
430,37.0,6748.29,Rio de Janeiro,B,2.8,Bom
431,29.0,1668.68,Belo Horizonte,B,1.6,Regular
432,21.0,4634.62,Belo Horizonte,A,0.4,Bom
433,19.0,12430.23,Belo Horizonte,A,9.7,Ruim
434,43.0,2906.45,São Paulo,A,1.8,Regular
435,64.0,2455.37,Rio de Janeiro,B,6.2,Bom
436,51.0,12984.94,São Paulo,A,2.4,Bom
437,59.0,11637.14,Vitória,B,9.2,Ruim
438,0.0,4632.18,Belo Horizonte,B,6.6,Regular
439,0.0,7865.98,São Paulo,B,2.2,Ruim
440,42.0,7657.98,Rio de Janeiro,B,8.9,Regular
441,48.0,5701.88,Vitória,A,4.4,Bom
442,28.0,10341.52,Belo Horizonte,A,2.3,Ruim
443,22.0,4592.6,São Paulo,B,0.7,Regular
444,27.0,12416.43,Rio de Janeiro,A,3.3,Regular
445,43.0,10857.02,São Paulo,A,6.7,Regular
446,45.0,9646.45,Vitória,A,6.5,Bom
447,16.0,7629.7,Vitória,A,1.9,Regular
448,58.0,2818.75,São Paulo,A,5.9,Ruim
449,53.0,10293.63,Rio de Janeiro,A,9.8,Ruim
450,22.0,8669.39,Rio de Janeiro,B,1.1,Bom
451,55.0,12433.43,Rio de Janeiro,B,6.9,Regular
452,20.0,8470.27,São Paulo,B,9.3,Regular
453,69.0,1731.46,Rio de Janeiro,A,1.0,Bom
454,54.0,5576.3,São Paulo,A,8.3,Ruim
455,26.0,4404.52,Vitória,B,9.3,Ruim
456,47.0,6758.16,São Paulo,A,1.5,Bom
457,23.0,10266.06,Vitória,B,2.0,Ruim
458,27.0,7102.15,0,B,4.1,Bom
459,70.0,9425.67,Vitória,A,7.4,Ruim
460,41.0,11842.43,São Paulo,A,8.8,Ruim
461,40.0,10206.39,São Paulo,A,0.9,Regular
462,26.0,11308.1,Vitória,B,1.9,Regular
463,37.0,9008.2,Belo Horizonte,A,4.1,Ruim
464,57.0,3600.87,Vitória,B,9.2,Regular
465,66.0,1500.32,Vitória,A,6.7,Regular
466,22.0,12351.42,Belo Horizonte,A,3.8,Bom
467,69.0,0.0,São Paulo,A,8.9,Regular
468,18.0,9053.05,Belo Horizonte,B,3.5,Bom
469,36.0,6745.02,São Paulo,A,9.3,Bom
470,37.0,8547.56,São Paulo,B,2.4,Regular
471,23.0,5251.53,Belo Horizonte,A,6.9,Regular
472,22.0,2865.29,Vitória,B,0.0,Ruim
473,64.0,3910.27,São Paulo,B,0.9,Ruim
474,34.0,5922.4,Vitória,A,4.0,Bom
475,68.0,12349.46,Vitória,B,4.5,Ruim
476,38.0,6418.42,São Paulo,B,1.5,Ruim
477,25.0,6449.72,São Paulo,B,0.5,Ruim
478,54.0,9291.43,São Paulo,A,8.5,Bom
479,62.0,5460.61,Belo Horizonte,B,4.7,Regular
480,40.0,3466.2,Rio de Janeiro,A,9.4,Regular
481,39.0,8713.92,Vitória,A,1.7,Bom
482,65.0,11995.45,São Paulo,B,1.6,Bom
483,33.0,2533.68,Belo Horizonte,A,2.9,Bom
484,60.0,5150.76,São Paulo,B,5.4,Regular
485,51.0,11751.51,Vitória,A,1.1,Regular
