id,idade,renda,cidade,categoria,nota,feedback
146,34.0,5903.76,Belo Horizonte,A,9.3,Bom
147,54.0,5458.61,Belo Horizonte,B,7.9,Bom
148,69.0,5622.58,Belo Horizonte,A,5.8,Bom
149,25.0,44735.1,Belo Horizonte,A,8.3,Bom
150,44.0,38542.88,São Paulo,A,6.0,Bom
151,68.0,34843.45,Belo Horizonte,B,5.3,Bom
152,28.0,10208.51,Rio de Janeiro,A,8.7,Bom
153,28.0,32209.19,Vitória,B,9.8,Bom
154,74.0,9603.53,São Paulo,A,9.6,Bom
155,66.0,16668.82,Rio de Janeiro,A,8.2,Bom
156,32.0,16584.18,Vitória,A,5.4,Bom
157,76.0,20821.42,Belo Horizonte,B,5.7,Bom
158,52.0,7464.62,Belo Horizonte,B,8.3,Bom
159,40.0,8857.79,Belo Horizonte,B,6.4,Bom
160,38.0,19239.32,Rio de Janeiro,A,5.5,Bom
161,23.0,29200.78,São Paulo,B,6.5,0
162,23.0,12392.45,Belo Horizonte,B,5.3,Bom
163,44.0,34939.69,Rio de Janeiro,A,8.2,Bom
164,52.0,30367.16,Vitória,A,9.1,Bom
165,77.0,5296.42,Rio de Janeiro,A,7.5,Bom
166,71.0,10320.38,Belo Horizonte,B,8.7,Bom
167,17.0,28321.85,São Paulo,A,6.1,Bom
168,52.0,9381.07,São Paulo,B,9.1,Bom
169,80.0,11208.58,Vitória,B,5.1,Bom
170,73.0,3260.98,Belo Horizonte,B,8.1,0
171,24.0,41573.53,São Paulo,A,5.6,Bom
172,74.0,10321.82,Rio de Janeiro,A,8.0,Bom
173,33.0,1909.91,Rio de Janeiro,A,5.9,Bom
174,77.0,14865.23,São Paulo,B,8.3,Bom
175,42.0,42479.73,Vitória,A,5.3,Bom
176,52.0,22450.66,São Paulo,B,5.4,Bom
177,42.0,25287.41,Belo Horizonte,A,6.5,Bom
178,23.0,6418.43,Rio de Janeiro,B,9.3,Bom
179,63.0,37716.9,Vitória,A,5.4,Bom
180,21.0,29351.81,Rio de Janeiro,B,6.2,Bom
181,53.0,42259.81,Vitória,A,7.7,Bom
182,35.0,26987.03,Belo Horizonte,A,7.0,Bom
183,22.0,22969.76,São Paulo,A,9.6,Bom
184,26.0,20196.35,Vitória,A,9.7,Bom
185,77.0,26942.5,Belo Horizonte,A,5.7,Bom
186,41.0,17373.01,São Paulo,0,8.8,0
187,66.0,3175.17,Rio de Janeiro,A,8.8,Bom
188,25.0,17130.7,São Paulo,B,7.2,Bom
189,29.0,27601.0,Vitória,A,7.5,Bom
190,78.0,5537.45,Belo Horizonte,B,9.0,Bom
191,32.0,43194.06,Rio de Janeiro,B,9.4,Bom
192,81.0,24591.84,Rio de Janeiro,B,7.1,Bom
193,47.0,6382.46,Vitória,B,9.7,Bom
194,81.0,43476.82,Vitória,A,6.5,Bom
195,70.0,15674.76,Vitória,A,5.5,Bom
196,16.0,19087.22,Belo Horizonte,A,6.4,Bom
197,49.0,43712.45,Belo Horizonte,B,8.9,Bom
198,79.0,10280.22,Vitória,A,5.4,Bom
199,78.0,24071.7,Belo Horizonte,B,5.5,Bom
200,25.0,32015.09,Vitória,A,9.0,Bom
201,61.0,46085.03,Vitória,A,9.1,Bom
202,51.0,20838.57,Rio de Janeiro,B,10.0,Bom
203,60.0,30598.48,São Paulo,A,5.8,Bom
204,58.0,35064.06,Rio de Janeiro,A,8.5,Bom
205,73.0,18106.37,Belo Horizonte,B,6.8,Bom
206,45.0,40331.06,São Paulo,A,8.2,Bom
207,64.0,31857.57,Vitória,B,5.1,Bom
208,77.0,11203.24,São Paulo,A,6.8,Bom
209,33.0,5958.08,Belo Horizonte,A,6.3,Bom
210,31.0,28856.8,Vitória,B,8.4,Bom
211,68.0,38053.28,São Paulo,A,8.6,Bom
212,81.0,4918.42,Vitória,A,7.0,Bom
213,70.0,21515.25,Belo Horizonte,A,6.9,Bom
214,30.0,9877.6,Belo Horizonte,A,5.5,Bom
215,16.0,1694.5,São Paulo,B,6.9,Bom
216,41.0,9892.6,Vitória,A,9.6,Bom
217,41.0,44723.34,Belo Horizonte,B,8.2,Bom
218,68.0,20416.48,Belo Horizonte,B,7.2,Bom
219,71.0,26410.56,0,B,5.2,Bom
220,70.0,36158.88,Belo Horizonte,B,8.5,Bom
221,60.0,17126.98,Vitória,A,9.8,Bom
222,81.0,14041.01,Belo Horizonte,A,8.6,Bom
223,48.0,45148.08,São Paulo,A,6.3,Bom
224,61.0,27805.52,São Paulo,A,8.5,Bom
225,79.0,31910.1,Belo Horizonte,B,8.1,Bom
226,64.0,33696.38,São Paulo,A,7.9,Bom
227,51.0,35951.18,Vitória,A,7.0,Bom
228,80.0,30051.21,Belo Horizonte,A,6.7,Bom
229,43.0,24840.5,São Paulo,B,6.4,Bom
230,69.0,45987.17,Rio de Janeiro,A,9.7,Bom
231,19.0,36251.4,Vitória,B,8.0,Bom
232,60.0,6136.15,São Paulo,B,6.5,Bom
233,56.0,16666.68,Vitória,B,5.3,Bom
234,60.0,31856.56,Vitória,B,5.3,Bom
235,32.0,12111.98,São Paulo,A,6.6,Bom
236,82.0,45499.77,Vitória,B,8.8,Bom
237,68.0,43142.35,Rio de Janeiro,A,9.4,Bom
238,18.0,7998.02,Vitória,B,5.9,Bom
239,81.0,20201.86,Vitória,B,8.3,Bom
240,17.0,39793.95,Belo Horizonte,B,7.1,Bom
241,26.0,25992.03,Belo Horizonte,B,9.4,Bom
242,16.0,34811.51,São Paulo,A,5.8,Bom
243,37.0,7445.14,Belo Horizonte,A,6.7,Bom
244,56.0,10276.09,Rio de Janeiro,B,7.4,Bom
245,24.0,9114.77,Rio de Janeiro,B,5.4,Bom
246,19.0,27156.63,Rio de Janeiro,B,5.2,Bom
247,61.0,6627.68,Belo Horizonte,B,7.8,Bom
248,34.0,40406.58,Rio de Janeiro,B,9.5,Bom
249,71.0,4507.79,Belo Horizonte,A,7.3,Bom
250,82.0,11210.08,São Paulo,B,7.4,Bom
251,50.0,7468.56,Rio de Janeiro,B,7.4,Bom
252,52.0,28374.97,Vitória,A,5.5,Bom
253,39.0,44836.65,Belo Horizonte,B,7.5,Bom
254,26.0,37843.64,São Paulo,A,5.8,Bom
255,80.0,28879.13,Rio de Janeiro,B,8.8,Bom
256,78.0,40701.37,Rio de Janeiro,A,7.0,Bom
257,59.0,31936.52,Vitória,A,6.4,Bom
258,63.0,6804.93,Vitória,B,9.6,Bom
259,51.0,28178.03,Vitória,B,6.3,Bom
260,34.0,45469.71,Rio de Janeiro,B,5.7,Bom
261,38.0,44187.13,Vitória,A,8.5,Bom
262,40.0,41112.71,Vitória,A,9.3,Bom
263,35.0,34169.6,Rio de Janeiro,A,6.4,Bom
264,36.0,30379.78,Rio de Janeiro,B,6.7,Bom
265,22.0,44224.91,Rio de Janeiro,A,5.5,Bom
266,51.0,44204.51,São Paulo,B,6.6,Bom
267,23.0,42314.95,São Paulo,A,6.6,Bom
268,77.0,9543.92,São Paulo,A,9.0,Bom
269,26.0,17342.44,São Paulo,B,7.4,Bom
270,72.0,3595.96,Rio de Janeiro,A,6.1,Bom
271,80.0,7707.57,Vitória,B,5.6,Bom
272,53.0,42224.34,Rio de Janeiro,A,8.3,Bom
273,35.0,32406.59,São Paulo,A,8.4,Bom
274,19.0,30988.03,Belo Horizonte,B,7.2,Bom
275,74.0,26820.8,Vitória,B,5.8,Bom
276,27.0,37561.58,Belo Horizonte,B,7.5,Bom
277,51.0,46045.67,Rio de Janeiro,A,8.7,Bom
278,39.0,44044.52,Belo Horizonte,A,9.4,Bom
279,18.0,4497.59,Belo Horizonte,B,8.4,Bom
280,38.0,45157.82,Vitória,B,5.4,Bom
281,38.0,12233.4,São Paulo,B,7.1,Bom
282,41.0,39769.11,Rio de Janeiro,B,8.7,Bom
283,30.0,36717.12,Vitória,A,6.9,Bom
284,48.0,5769.54,Vitória,A,9.6,Bom
285,52.0,28104.92,São Paulo,A,9.2,Bom
286,54.0,1909.59,Belo Horizonte,A,8.2,Bom
287,77.0,5942.34,Vitória,B,6.1,Bom
288,50.0,40604.05,Rio de Janeiro,B,8.9,Bom
289,39.0,43837.34,Vitória,B,7.2,Bom
290,16.0,3145.89,Vitória,B,5.6,Bom
291,63.0,14734.56,São Paulo,A,9.8,Bom
292,44.0,16160.42,São Paulo,B,6.8,Bom
293,60.0,23069.85,Vitória,B,6.2,Bom
294,78.0,10693.8,Rio de Janeiro,A,7.0,Bom
295,17.0,7918.01,Belo Horizonte,A,7.4,Bom
296,56.0,41584.91,Rio de Janeiro,B,7.1,Bom
297,48.0,10104.84,São Paulo,A,8.4,Bom
298,35.0,10418.61,Belo Horizonte,A,7.9,Bom
299,29.0,5881.73,Belo Horizonte,A,9.8,Bom
300,80.0,28032.56,Vitória,B,10.0,Bom
301,34.0,42169.28,Belo Horizonte,B,7.4,Bom
302,43.0,9313.33,Rio de Janeiro,A,5.9,Bom
303,63.0,44713.93,Belo Horizonte,A,8.8,Bom
304,53.0,11767.83,São Paulo,B,7.4,Bom
305,24.0,0.0,São Paulo,A,5.1,0
306,31.0,2739.2,Rio de Janeiro,B,9.6,Bom
307,48.0,35179.5,Vitória,B,5.9,Bom
308,45.0,33746.96,São Paulo,A,9.5,Bom
309,48.0,31215.32,São Paulo,B,5.9,Bom
310,29.0,3182.92,Rio de Janeiro,A,7.6,0
311,37.0,20142.07,Belo Horizonte,A,8.5,Bom
312,42.0,42730.07,Rio de Janeiro,A,9.0,Bom
313,61.0,6286.06,Rio de Janeiro,A,7.6,Bom
314,63.0,2247.26,Belo Horizonte,A,6.3,Bom
315,20.0,37742.28,Belo Horizonte,A,7.2,Bom
316,27.0,32118.59,São Paulo,B,6.3,Bom
317,78.0,44842.54,Vitória,A,6.8,Bom
318,21.0,4307.76,Vitória,B,5.9,Bom
319,40.0,2841.71,Vitória,B,6.1,Bom
320,63.0,21772.15,São Paulo,A,8.9,Bom
321,56.0,43300.44,Vitória,A,8.1,Bom
322,58.0,28718.14,Vitória,A,7.0,Bom
323,79.0,40795.72,São Paulo,B,6.2,0
324,80.0,15176.37,Rio de Janeiro,A,6.3,Bom
325,54.0,12235.93,Belo Horizonte,A,7.4,Bom
326,24.0,9810.97,Rio de Janeiro,B,8.2,0
327,75.0,9402.88,Belo Horizonte,A,8.8,Bom
328,32.0,44027.81,Vitória,A,8.4,Bom
329,62.0,24635.27,São Paulo,B,8.2,Bom
330,38.0,36465.51,Belo Horizonte,A,6.0,Bom
331,64.0,29054.79,Belo Horizonte,A,9.1,Bom
332,71.0,14087.55,São Paulo,A,9.7,Bom
333,22.0,41714.83,Vitória,A,7.9,Bom
334,64.0,41536.1,São Paulo,B,7.3,Bom
335,68.0,2981.05,Vitória,B,5.1,Bom
336,37.0,23704.25,Rio de Janeiro,B,7.6,Bom
337,67.0,31732.37,São Paulo,B,8.3,Bom
338,28.0,2516.78,Vitória,A,7.8,Bom
339,65.0,40718.08,São Paulo,A,7.5,Bom
340,16.0,39971.53,Belo Horizonte,B,9.9,Bom
341,20.0,45300.5,Vitória,B,9.7,Bom
342,71.0,14466.28,Belo Horizonte,A,8.7,Bom
343,24.0,35926.82,São Paulo,B,6.6,Bom
344,53.0,13357.98,São Paulo,B,7.6,Bom
345,47.0,42205.9,Vitória,B,5.6,Bom
346,23.0,8592.56,Belo Horizonte,B,6.0,Bom
347,30.0,34671.92,São Paulo,A,7.5,Bom
348,86.0,1058.34,Rio de Janeiro,B,4.6,Bom
349,80.0,24857.01,São Paulo,A,7.1,Bom
350,20.0,38510.47,Rio de Janeiro,B,8.6,Bom
351,41.0,15398.65,São Paulo,A,5.1,Bom
352,29.0,43773.09,São Paulo,B,8.7,Bom
353,3.0,1174.7,Belo Horizonte,B,3.2,Bom
354,65.0,28337.03,0,A,6.4,Bom
355,25.0,29146.08,São Paulo,A,6.5,Bom
356,58.0,8334.91,Rio de Janeiro,B,9.9,Bom
357,68.0,27623.73,Rio de Janeiro,A,6.5,Bom
358,70.0,36309.03,Belo Horizonte,B,8.3,Bom
359,30.0,7554.87,São Paulo,B,8.7,Bom
360,21.0,15121.44,Belo Horizonte,A,5.3,Bom
361,33.0,42849.24,Rio de Janeiro,A,8.5,Bom
362,40.0,10888.29,Rio de Janeiro,A,9.1,Bom
363,41.0,22190.88,Rio de Janeiro,A,0.0,0
364,47.0,40980.78,Rio de Janeiro,A,8.1,Bom
365,61.0,18769.38,Vitória,B,9.7,Bom
366,56.0,29165.57,Vitória,B,5.9,Bom
367,74.0,33933.3,Belo Horizonte,B,6.0,Bom
368,24.0,3332.76,São Paulo,B,6.8,Bom
369,71.0,25256.25,São Paulo,B,6.1,Bom
370,31.0,32459.79,Belo Horizonte,A,9.7,Bom
371,26.0,12847.47,Rio de Janeiro,A,5.1,Bom
372,80.0,38458.26,Rio de Janeiro,A,6.8,Bom
373,67.0,15491.62,Rio de Janeiro,0,6.8,0
374,63.0,41610.52,Rio de Janeiro,A,5.2,Bom
375,65.0,39101.59,Vitória,B,6.8,Bom
376,74.0,18592.11,São Paulo,A,7.2,Bom
377,32.0,29985.19,São Paulo,B,8.8,Bom
378,71.0,36793.91,Vitória,B,9.6,Bom
379,67.0,6003.17,Rio de Janeiro,A,6.0,Bom
380,44.0,4859.59,São Paulo,B,7.9,Bom
381,76.0,12946.19,São Paulo,A,5.3,Bom
382,66.0,22177.32,Belo Horizonte,A,8.2,Bom
383,42.0,10810.56,Rio de Janeiro,A,8.8,Bom
384,60.0,23674.03,São Paulo,B,5.9,Bom
385,34.0,14251.49,Belo Horizonte,B,5.1,Bom
386,64.0,42542.56,Vitória,A,5.3,Bom
387,25.0,11197.24,Rio de Janeiro,B,7.9,Bom
388,45.0,18429.67,Belo Horizonte,B,6.6,Bom
389,25.0,44142.74,Vitória,B,9.9,Bom
390,28.0,14042.8,Belo Horizonte,A,7.7,Bom
391,38.0,15679.37,Rio de Janeiro,B,6.2,Bom
392,30.0,40842.85,Rio de Janeiro,A,8.6,Bom
393,33.0,5810.96,São Paulo,B,6.9,Bom
394,80.0,44912.11,Rio de Janeiro,B,9.5,Bom
395,68.0,32641.79,Rio de Janeiro,B,6.3,Bom
396,72.0,34959.52,Vitória,B,5.9,Bom
397,51.0,23226.37,São Paulo,A,8.4,Bom
398,28.0,13027.03,Rio de Janeiro,B,8.9,Bom
399,49.0,13601.01,Vitória,A,7.9,Bom
400,46.0,30882.23,Rio de Janeiro,A,7.4,Bom
401,31.0,32064.27,São Paulo,B,7.9,Bom
402,69.0,14209.55,Vitória,B,7.5,Bom
403,42.0,4620.64,Vitória,B,9.6,Bom
404,19.0,12705.11,Vitória,B,5.8,Bom
405,51.0,4382.27,São Paulo,A,5.4,Bom
406,0.0,1529.17,Belo Horizonte,A,2.6,Bom
407,26.0,14782.33,Rio de Janeiro,A,5.2,Bom
408,82.0,18390.86,Vitória,A,5.7,Bom
409,70.0,32909.7,São Paulo,A,8.8,Bom
410,18.0,34126.63,Vitória,A,5.5,Bom
411,40.0,1946.92,Belo Horizonte,A,5.9,Bom
412,81.0,29566.03,Vitória,B,8.6,Bom
413,79.0,2708.39,Rio de Janeiro,B,7.7,Bom
414,31.0,11457.06,Belo Horizonte,B,7.8,Bom
415,69.0,44066.53,Rio de Janeiro,A,8.2,Bom
416,35.0,24391.6,Belo Horizonte,A,9.0,Bom
417,36.0,42831.06,São Paulo,B,8.9,Bom
418,63.0,15585.71,Rio de Janeiro,A,5.7,Bom
419,16.0,1793.45,Rio de Janeiro,B,6.9,Bom
420,73.0,14384.86,Rio de Janeiro,B,8.7,Bom
421,62.0,20034.82,São Paulo,A,6.3,Bom
422,48.0,11504.1,São Paulo,B,5.9,Bom
423,73.0,18166.5,São Paulo,B,5.3,0
424,37.0,30832.32,São Paulo,A,5.4,Bom
425,64.0,36648.15,Vitória,A,7.2,Bom
426,54.0,2115.78,Rio de Janeiro,A,7.6,Bom
427,58.0,10995.4,São Paulo,B,6.2,Bom
428,28.0,41671.78,Rio de Janeiro,B,5.7,Bom
429,63.0,16294.62,Vitória,A,7.1,Bom
430,17.0,3292.57,Rio de Janeiro,A,8.1,Bom
431,52.0,17586.48,Vitória,A,5.3,Bom
432,69.0,21812.18,Rio de Janeiro,A,7.6,Bom
433,17.0,16028.6,Rio de Janeiro,B,7.1,Bom
434,70.0,40573.96,Belo Horizonte,0,8.8,0
435,34.0,5310.19,Rio de Janeiro,A,5.8,Bom
436,73.0,12248.35,Rio de Janeiro,B,7.0,Bom
437,75.0,4346.4,Belo Horizonte,B,7.1,Bom
438,53.0,8239.44,Belo Horizonte,A,8.3,Bom
439,73.0,20060.56,Vitória,B,6.3,Bom
440,18.0,22007.29,São Paulo,B,6.2,Bom
441,47.0,35751.65,São Paulo,A,5.3,Bom
442,28.0,3881.9,Belo Horizonte,B,9.9,Bom
443,50.0,19544.72,São Paulo,B,8.0,Bom
444,33.0,28984.7,Rio de Janeiro,A,5.9,Bom
445,73.0,30645.77,Rio de Janeiro,A,5.5,Bom
446,43.0,2591.37,Vitória,A,5.5,Bom
447,20.0,17596.67,Vitória,A,9.9,Bom
448,40.0,42808.76,Belo Horizonte,A,7.2,Bom
449,67.0,17864.5,São Paulo,B,6.3,Bom
450,17.0,25708.14,Belo Horizonte,A,6.5,Bom
451,80.0,19989.23,Belo Horizonte,A,8.8,Bom
452,60.0,9253.66,São Paulo,A,9.6,Bom
453,57.0,32206.75,Vitória,A,8.8,Bom
454,73.0,35379.24,Vitória,B,9.1,Bom
455,20.0,3992.49,Rio de Janeiro,A,7.3,Bom
456,60.0,34408.12,Rio de Janeiro,A,9.8,Bom
457,72.0,40775.79,São Paulo,A,8.0,Bom
458,39.0,10752.49,São Paulo,A,8.5,Bom
459,63.0,27133.62,Belo Horizonte,B,6.2,Bom
460,62.0,28443.69,São Paulo,B,9.1,Bom
461,47.0,21417.21,Rio de Janeiro,B,6.5,Bom
462,45.0,34882.82,São Paulo,A,8.8,Bom
463,66.0,37909.05,Rio de Janeiro,B,6.0,Bom
464,80.0,29617.06,Vitória,A,7.9,Bom
465,36.0,9419.45,Belo Horizonte,B,9.0,Bom
466,44.0,16304.5,Vitória,A,5.0,Bom
467,32.0,6896.22,Belo Horizonte,B,9.1,Bom
468,43.0,3283.09,Belo Horizonte,B,8.4,Bom
469,20.0,36664.44,Belo Horizonte,B,9.5,Bom
470,59.0,9400.68,Rio de Janeiro,A,6.1,Bom
471,64.0,28952.32,Vitória,A,7.3,Bom
472,61.0,36085.02,Rio de Janeiro,B,8.6,Bom
473,23.0,41232.71,São Paulo,B,8.9,Bom
474,76.0,36284.79,Belo Horizonte,B,8.1,Bom
475,45.0,5151.65,Belo Horizonte,B,7.2,Bom
476,54.0,10292.45,Vitória,B,8.2,Bom
477,65.0,10185.72,São Paulo,B,5.9,Bom
478,71.0,12028.54,Vitória,A,5.9,Bom
479,81.0,6752.35,Belo Horizonte,A,6.1,Bom
480,31.0,5663.37,São Paulo,B,5.5,Bom
481,50.0,5160.99,São Paulo,A,6.4,Bom
482,36.0,18874.45,São Paulo,B,8.5,Bom
483,40.0,27791.58,Rio de Janeiro,B,6.2,Bom
484,38.0,45972.28,São Paulo,A,6.5,Bom
485,61.0,17652.14,Belo Horizonte,A,9.7,Bom
486,16.0,32800.26,Belo Horizonte,B,8.2,Bom
487,22.0,14906.01,Vitória,A,7.4,Bom
488,0.0,22987.14,Belo Horizonte,A,8.4,Bom
489,82.0,0.0,Vitória,B,6.1,0
490,61.0,4850.87,Vitória,A,5.6,Bom
491,77.0,35336.52,Rio de Janeiro,B,5.6,Bom
