id,idade,renda,cidade,categoria,nota,feedback
44,79,18494.02,Vitória,A,8.9,Bom
45,51,10124.07,Belo Horizonte,A,9.5,Bom
46,36,46111.64,Vitória,A,7.7,Bom
47,50,,Belo Horizonte,B,9.2,
48,58,8668.66,Vitória,B,5.8,Bom
49,42,27539.73,Belo Horizonte,B,9.0,Bom
50,47,25152.96,Rio de Janeiro,A,8.6,Bom
51,17,21699.1,São Paulo,B,5.3,Bom
52,23,14729.56,Vitória,B,7.9,Bom
53,58,38944.86,Vitória,B,8.8,Bom
54,45,13301.16,São Paulo,B,6.4,Bom
55,64,30547.09,Vitória,A,8.7,Bom
56,34,18511.36,São Paulo,A,7.3,Bom
57,32,42771.39,Belo Horizonte,A,6.7,Bom
58,32,31799.71,São Paulo,A,6.4,
59,72,14176.81,Rio de Janeiro,A,5.6,Bom
60,73,45962.12,Rio de Janeiro,A,7.7,Bom
61,35,9887.01,São Paulo,A,7.6,Bom
62,56,37833.68,Rio de Janeiro,A,7.4,Bom
63,24,4460.92,São Paulo,B,7.0,Bom
64,66,8920.85,Rio de Janeiro,B,10.0,Bom
65,42,4360.41,Vitória,B,7.9,Bom
66,60,22234.37,Belo Horizonte,A,7.4,Bom
67,79,19547.08,São Paulo,A,9.2,Bom
68,75,24467.46,Rio de Janeiro,B,6.3,Bom
69,79,,Belo Horizonte,A,9.7,
70,35,7458.59,Rio de Janeiro,A,8.1,Bom
71,24,33250.81,São Paulo,A,8.1,Bom
72,36,20508.36,Rio de Janeiro,B,5.4,Bom
73,66,14743.2,Rio de Janeiro,A,5.5,Bom
74,,30226.38,Belo Horizonte,,9.6,
75,76,34610.74,São Paulo,B,7.8,Bom
76,35,3204.8,Vitória,B,9.2,Bom
77,40,23493.61,Rio de Janeiro,A,5.1,Bom
78,76,44196.97,Belo Horizonte,B,9.2,Bom
79,48,36043.58,São Paulo,A,8.5,Bom
80,61,21391.82,Rio de Janeiro,B,8.9,Bom
81,62,1843.16,Belo Horizonte,B,8.1,Bom
82,40,44062.21,São Paulo,B,6.2,Bom
83,45,28577.0,São Paulo,A,5.9,Bom
84,20,3891.87,Vitória,B,5.6,Bom
85,51,29858.41,Vitória,A,9.9,Bom
86,34,14482.79,,A,8.1,Bom
87,60,11574.57,São Paulo,A,8.1,Bom
88,60,18510.2,São Paulo,A,8.3,Bom
89,48,37334.8,Vitória,A,8.4,Bom
90,28,28351.11,Vitória,A,5.7,Bom
91,66,25365.56,Rio de Janeiro,B,7.7,Bom
92,34,9806.62,Vitória,B,7.3,Bom
93,16,30335.16,São Paulo,A,7.2,Bom
94,75,31616.11,São Paulo,A,5.2,Bom
95,68,16356.63,Belo Horizonte,A,6.3,Bom
96,65,21831.74,Rio de Janeiro,B,7.1,Bom
97,77,35567.21,São Paulo,B,9.1,Bom
98,66,40382.62,São Paulo,A,5.9,Bom
99,65,16901.66,Rio de Janeiro,B,6.2,Bom
100,49,26929.1,São Paulo,A,7.3,Bom
101,47,46108.41,São Paulo,A,9.1,Bom
102,20,18921.69,Rio de Janeiro,A,9.6,Bom
103,71,14020.46,São Paulo,A,10.0,Bom
104,72,17176.92,Belo Horizonte,B,8.3,Bom
105,19,32856.59,Vitória,A,7.8,Bom
106,76,43542.73,Belo Horizonte,A,6.0,Bom
107,77,30299.81,Rio de Janeiro,B,6.0,Bom
108,57,25162.48,Belo Horizonte,B,8.4,Bom
109,24,15758.72,Rio de Janeiro,B,6.8,Bom
110,55,31611.75,Rio de Janeiro,A,9.2,Bom
111,56,33018.63,Rio de Janeiro,B,5.8,Bom
112,57,41534.43,Rio de Janeiro,B,6.2,Bom
113,47,11906.42,São Paulo,A,8.4,Bom
114,54,7661.56,Belo Horizonte,B,8.1,Bom
115,68,27738.24,Rio de Janeiro,B,7.0,Bom
116,61,21973.5,Belo Horizonte,B,6.7,Bom
117,81,41301.58,São Paulo,A,9.3,Bom
118,74,24557.48,Belo Horizonte,A,5.3,Bom
119,44,28094.62,Belo Horizonte,B,9.4,Bom
120,31,37556.91,São Paulo,B,8.1,Bom
121,72,8022.66,Vitória,A,8.3,Bom
122,34,22428.84,Belo Horizonte,A,8.5,Bom
123,80,29674.2,Belo Horizonte,A,7.3,Bom
124,21,18567.27,Rio de Janeiro,B,7.9,Bom
125,42,28153.43,Vitória,B,6.6,Bom
126,59,3394.75,Rio de Janeiro,B,8.4,Bom
127,62,26023.93,São Paulo,B,,
128,73,4250.44,São Paulo,B,7.6,Bom
129,34,41349.69,Vitória,B,7.6,Bom
130,34,30406.71,Rio de Janeiro,A,9.2,Bom
131,66,7066.73,São Paulo,B,6.2,Bom
132,47,39326.25,Belo Horizonte,B,5.3,Bom
133,76,27965.97,Vitória,B,8.9,Bom
134,41,10610.06,Vitória,A,7.6,Bom
135,41,35273.86,São Paulo,A,6.4,Bom
136,63,40764.27,Belo Horizonte,B,5.3,Bom
137,38,7898.06,Rio de Janeiro,B,5.1,Bom
138,17,13684.53,São Paulo,B,7.6,Bom
139,26,44427.4,Rio de Janeiro,B,5.3,Bom
140,63,39422.48,,A,6.6,Bom
141,61,26382.58,Vitória,B,7.2,Bom
142,80,13390.37,Rio de Janeiro,A,6.4,Bom
143,20,35176.25,Belo Horizonte,A,5.7,Bom
144,21,32604.83,São Paulo,B,5.5,Bom
145,46,31107.9,São Paulo,A,8.7,Bom
146,34,5903.76,Belo Horizonte,A,9.3,Bom
147,54,5458.61,Belo Horizonte,B,7.9,Bom
148,69,5622.58,Belo Horizonte,A,5.8,Bom
149,25,44735.1,Belo Horizonte,A,8.3,Bom
150,44,38542.88,São Paulo,A,6.0,Bom
151,68,34843.45,Belo Horizonte,B,5.3,Bom
152,28,10208.51,Rio de Janeiro,A,8.7,Bom
153,28,32209.19,Vitória,B,9.8,Bom
154,74,9603.53,São Paulo,A,9.6,Bom
155,66,16668.82,Rio de Janeiro,A,8.2,Bom
156,32,16584.18,Vitória,A,5.4,Bom
157,76,20821.42,Belo Horizonte,B,5.7,Bom
158,52,7464.62,Belo Horizonte,B,8.3,Bom
159,40,8857.79,Belo Horizonte,B,6.4,Bom
160,38,19239.32,Rio de Janeiro,A,5.5,Bom
161,23,29200.78,São Paulo,B,6.5,
162,23,12392.45,Belo Horizonte,B,5.3,Bom
163,44,34939.69,Rio de Janeiro,A,8.2,Bom
164,52,30367.16,Vitória,A,9.1,Bom
165,77,5296.42,Rio de Janeiro,A,7.5,Bom
166,71,10320.38,Belo Horizonte,B,8.7,Bom
167,17,28321.85,São Paulo,A,6.1,Bom
168,52,9381.07,São Paulo,B,9.1,Bom
169,80,11208.58,Vitória,B,5.1,Bom
170,73,3260.98,Belo Horizonte,B,8.1,
171,24,41573.53,São Paulo,A,5.6,Bom
172,74,10321.82,Rio de Janeiro,A,8.0,Bom
173,33,1909.91,Rio de Janeiro,A,5.9,Bom
174,77,14865.23,São Paulo,B,8.3,Bom
175,42,42479.73,Vitória,A,5.3,Bom
176,52,22450.66,São Paulo,B,5.4,Bom
177,42,25287.41,Belo Horizonte,A,6.5,Bom
178,23,6418.43,Rio de Janeiro,B,9.3,Bom
179,63,37716.9,Vitória,A,5.4,Bom
180,21,29351.81,Rio de Janeiro,B,6.2,Bom
181,53,42259.81,Vitória,A,7.7,Bom
182,35,26987.03,Belo Horizonte,A,7.0,Bom
183,22,22969.76,São Paulo,A,9.6,Bom
184,26,20196.35,Vitória,A,9.7,Bom
185,77,26942.5,Belo Horizonte,A,5.7,Bom
186,41,17373.01,São Paulo,,8.8,
187,66,3175.17,Rio de Janeiro,A,8.8,Bom
188,25,17130.7,São Paulo,B,7.2,Bom
189,29,27601.0,Vitória,A,7.5,Bom
190,78,5537.45,Belo Horizonte,B,9.0,Bom
191,32,43194.06,Rio de Janeiro,B,9.4,Bom
192,81,24591.84,Rio de Janeiro,B,7.1,Bom
193,47,6382.46,Vitória,B,9.7,Bom
194,81,43476.82,Vitória,A,6.5,Bom
195,70,15674.76,Vitória,A,5.5,Bom
196,16,19087.22,Belo Horizonte,A,6.4,Bom
197,49,43712.45,Belo Horizonte,B,8.9,Bom
198,79,10280.22,Vitória,A,5.4,Bom
199,78,24071.7,Belo Horizonte,B,5.5,Bom
200,25,32015.09,Vitória,A,9.0,Bom
201,61,46085.03,Vitória,A,9.1,Bom
202,51,20838.57,Rio de Janeiro,B,10.0,Bom
203,60,30598.48,São Paulo,A,5.8,Bom
204,58,35064.06,Rio de Janeiro,A,8.5,Bom
205,73,18106.37,Belo Horizonte,B,6.8,Bom
206,45,40331.06,São Paulo,A,8.2,Bom
207,64,31857.57,Vitória,B,5.1,Bom
208,77,11203.24,São Paulo,A,6.8,Bom
209,33,5958.08,Belo Horizonte,A,6.3,Bom
210,31,28856.8,Vitória,B,8.4,Bom
211,68,38053.28,São Paulo,A,8.6,Bom
212,81,4918.42,Vitória,A,7.0,Bom
213,70,21515.25,Belo Horizonte,A,6.9,Bom
214,30,9877.6,Belo Horizonte,A,5.5,Bom
215,16,1694.5,São Paulo,B,6.9,Bom
216,41,9892.6,Vitória,A,9.6,Bom
217,41,44723.34,Belo Horizonte,B,8.2,Bom
218,68,20416.48,Belo Horizonte,B,7.2,Bom
219,71,26410.56,,B,5.2,Bom
220,70,36158.88,Belo Horizonte,B,8.5,Bom
221,60,17126.98,Vitória,A,9.8,Bom
222,81,14041.01,Belo Horizonte,A,8.6,Bom
223,48,45148.08,São Paulo,A,6.3,Bom
224,61,27805.52,São Paulo,A,8.5,Bom
225,79,31910.1,Belo Horizonte,B,8.1,Bom
226,64,33696.38,São Paulo,A,7.9,Bom
227,51,35951.18,Vitória,A,7.0,Bom
228,80,30051.21,Belo Horizonte,A,6.7,Bom
229,43,24840.5,São Paulo,B,6.4,Bom
230,69,45987.17,Rio de Janeiro,A,9.7,Bom
231,19,36251.4,Vitória,B,8.0,Bom
232,60,6136.15,São Paulo,B,6.5,Bom
233,56,16666.68,Vitória,B,5.3,Bom
234,60,31856.56,Vitória,B,5.3,Bom
235,32,12111.98,São Paulo,A,6.6,Bom
236,82,45499.77,Vitória,B,8.8,Bom
237,68,43142.35,Rio de Janeiro,A,9.4,Bom
238,18,7998.02,Vitória,B,5.9,Bom
239,81,20201.86,Vitória,B,8.3,Bom
240,17,39793.95,Belo Horizonte,B,7.1,Bom
241,26,25992.03,Belo Horizonte,B,9.4,Bom
242,16,34811.51,São Paulo,A,5.8,Bom
243,37,7445.14,Belo Horizonte,A,6.7,Bom
244,56,10276.09,Rio de Janeiro,B,7.4,Bom
245,24,9114.77,Rio de Janeiro,B,5.4,Bom
246,19,27156.63,Rio de Janeiro,B,5.2,Bom
247,61,6627.68,Belo Horizonte,B,7.8,Bom
248,34,40406.58,Rio de Janeiro,B,9.5,Bom
249,71,4507.79,Belo Horizonte,A,7.3,Bom
250,82,11210.08,São Paulo,B,7.4,Bom
251,50,7468.56,Rio de Janeiro,B,7.4,Bom
252,52,28374.97,Vitória,A,5.5,Bom
253,39,44836.65,Belo Horizonte,B,7.5,Bom
254,26,37843.64,São Paulo,A,5.8,Bom
255,80,28879.13,Rio de Janeiro,B,8.8,Bom
256,78,40701.37,Rio de Janeiro,A,7.0,Bom
257,59,31936.52,Vitória,A,6.4,Bom
258,63,6804.93,Vitória,B,9.6,Bom
259,51,28178.03,Vitória,B,6.3,Bom
260,34,45469.71,Rio de Janeiro,B,5.7,Bom
261,38,44187.13,Vitória,A,8.5,Bom
262,40,41112.71,Vitória,A,9.3,Bom
263,35,34169.6,Rio de Janeiro,A,6.4,Bom
264,36,30379.78,Rio de Janeiro,B,6.7,Bom
265,22,44224.91,Rio de Janeiro,A,5.5,Bom
266,51,44204.51,São Paulo,B,6.6,Bom
267,23,42314.95,São Paulo,A,6.6,Bom
268,77,9543.92,São Paulo,A,9.0,Bom
269,26,17342.44,São Paulo,B,7.4,Bom
270,72,3595.96,Rio de Janeiro,A,6.1,Bom
271,80,7707.57,Vitória,B,5.6,Bom
272,53,42224.34,Rio de Janeiro,A,8.3,Bom
273,35,32406.59,São Paulo,A,8.4,Bom
274,19,30988.03,Belo Horizonte,B,7.2,Bom
275,74,26820.8,Vitória,B,5.8,Bom
276,27,37561.58,Belo Horizonte,B,7.5,Bom
277,51,46045.67,Rio de Janeiro,A,8.7,Bom
278,39,44044.52,Belo Horizonte,A,9.4,Bom
279,18,4497.59,Belo Horizonte,B,8.4,Bom
280,38,45157.82,Vitória,B,5.4,Bom
281,38,12233.4,São Paulo,B,7.1,Bom
282,41,39769.11,Rio de Janeiro,B,8.7,Bom
283,30,36717.12,Vitória,A,6.9,Bom
284,48,5769.54,Vitória,A,9.6,Bom
285,52,28104.92,São Paulo,A,9.2,Bom
286,54,1909.59,Belo Horizonte,A,8.2,Bom
287,77,5942.34,Vitória,B,6.1,Bom
288,50,40604.05,Rio de Janeiro,B,8.9,Bom
289,39,43837.34,Vitória,B,7.2,Bom
290,16,3145.89,Vitória,B,5.6,Bom
291,63,14734.56,São Paulo,A,9.8,Bom
292,44,16160.42,São Paulo,B,6.8,Bom
293,60,23069.85,Vitória,B,6.2,Bom
294,78,10693.8,Rio de Janeiro,A,7.0,Bom
295,17,7918.01,Belo Horizonte,A,7.4,Bom
296,56,41584.91,Rio de Janeiro,B,7.1,Bom
297,48,10104.84,São Paulo,A,8.4,Bom
298,35,10418.61,Belo Horizonte,A,7.9,Bom
299,29,5881.73,Belo Horizonte,A,9.8,Bom
300,80,28032.56,Vitória,B,10.0,Bom
301,34,42169.28,Belo Horizonte,B,7.4,Bom
302,43,9313.33,Rio de Janeiro,A,5.9,Bom
303,63,44713.93,Belo Horizonte,A,8.8,Bom
304,53,11767.83,São Paulo,B,7.4,Bom
305,24,,São Paulo,A,5.1,
306,31,2739.2,Rio de Janeiro,B,9.6,Bom
307,48,35179.5,Vitória,B,5.9,Bom
308,45,33746.96,São Paulo,A,9.5,Bom
309,48,31215.32,São Paulo,B,5.9,Bom
310,29,3182.92,Rio de Janeiro,A,7.6,
311,37,20142.07,Belo Horizonte,A,8.5,Bom
312,42,42730.07,Rio de Janeiro,A,9.0,Bom
313,61,6286.06,Rio de Janeiro,A,7.6,Bom
314,63,2247.26,Belo Horizonte,A,6.3,Bom
315,20,37742.28,Belo Horizonte,A,7.2,Bom
316,27,32118.59,São Paulo,B,6.3,Bom
317,78,44842.54,Vitória,A,6.8,Bom
318,21,4307.76,Vitória,B,5.9,Bom
319,40,2841.71,Vitória,B,6.1,Bom
320,63,21772.15,São Paulo,A,8.9,Bom
321,56,43300.44,Vitória,A,8.1,Bom
322,58,28718.14,Vitória,A,7.0,Bom
323,79,40795.72,São Paulo,B,6.2,
324,80,15176.37,Rio de Janeiro,A,6.3,Bom
325,54,12235.93,Belo Horizonte,A,7.4,Bom
326,24,9810.97,Rio de Janeiro,B,8.2,
327,75,9402.88,Belo Horizonte,A,8.8,Bom
328,32,44027.81,Vitória,A,8.4,Bom
329,62,24635.27,São Paulo,B,8.2,Bom
330,38,36465.51,Belo Horizonte,A,6.0,Bom
331,64,29054.79,Belo Horizonte,A,9.1,Bom
332,71,14087.55,São Paulo,A,9.7,Bom
333,22,41714.83,Vitória,A,7.9,Bom
334,64,41536.1,São Paulo,B,7.3,Bom
335,68,2981.05,Vitória,B,5.1,Bom
336,37,23704.25,Rio de Janeiro,B,7.6,Bom
337,67,31732.37,São Paulo,B,8.3,Bom
338,28,2516.78,Vitória,A,7.8,Bom
339,65,40718.08,São Paulo,A,7.5,Bom
340,16,39971.53,Belo Horizonte,B,9.9,Bom
341,20,45300.5,Vitória,B,9.7,Bom
342,71,14466.28,Belo Horizonte,A,8.7,Bom
343,24,35926.82,São Paulo,B,6.6,Bom
344,53,13357.98,São Paulo,B,7.6,Bom
345,47,42205.9,Vitória,B,5.6,Bom
346,23,8592.56,Belo Horizonte,B,6.0,Bom
347,30,34671.92,São Paulo,A,7.5,Bom
348,86,1058.34,Rio de Janeiro,B,4.6,Bom
349,80,24857.01,São Paulo,A,7.1,Bom
350,20,38510.47,Rio de Janeiro,B,8.6,Bom
351,41,15398.65,São Paulo,A,5.1,Bom
352,29,43773.09,São Paulo,B,8.7,Bom
353,3,1174.7,Belo Horizonte,B,3.2,Bom
354,65,28337.03,,A,6.4,Bom
355,25,29146.08,São Paulo,A,6.5,Bom
356,58,8334.91,Rio de Janeiro,B,9.9,Bom
357,68,27623.73,Rio de Janeiro,A,6.5,Bom
358,70,36309.03,Belo Horizonte,B,8.3,Bom
359,30,7554.87,São Paulo,B,8.7,Bom
360,21,15121.44,Belo Horizonte,A,5.3,Bom
361,33,42849.24,Rio de Janeiro,A,8.5,Bom
362,40,10888.29,Rio de Janeiro,A,9.1,Bom
363,41,22190.88,Rio de Janeiro,A,,
364,47,40980.78,Rio de Janeiro,A,8.1,Bom
365,61,18769.38,Vitória,B,9.7,Bom
366,56,29165.57,Vitória,B,5.9,Bom
367,74,33933.3,Belo Horizonte,B,6.0,Bom
368,24,3332.76,São Paulo,B,6.8,Bom
369,71,25256.25,São Paulo,B,6.1,Bom
370,31,32459.79,Belo Horizonte,A,9.7,Bom
371,26,12847.47,Rio de Janeiro,A,5.1,Bom
372,80,38458.26,Rio de Janeiro,A,6.8,Bom
373,67,15491.62,Rio de Janeiro,,6.8,
374,63,41610.52,Rio de Janeiro,A,5.2,Bom
375,65,39101.59,Vitória,B,6.8,Bom
376,74,18592.11,São Paulo,A,7.2,Bom
377,32,29985.19,São Paulo,B,8.8,Bom
378,71,36793.91,Vitória,B,9.6,Bom
379,67,6003.17,Rio de Janeiro,A,6.0,Bom
380,44,4859.59,São Paulo,B,7.9,Bom
381,76,12946.19,São Paulo,A,5.3,Bom
382,66,22177.32,Belo Horizonte,A,8.2,Bom
383,42,10810.56,Rio de Janeiro,A,8.8,Bom
384,60,23674.03,São Paulo,B,5.9,Bom
385,34,14251.49,Belo Horizonte,B,5.1,Bom
386,64,42542.56,Vitória,A,5.3,Bom
387,25,11197.24,Rio de Janeiro,B,7.9,Bom
388,45,18429.67,Belo Horizonte,B,6.6,Bom
389,25,44142.74,Vitória,B,9.9,Bom
390,28,14042.8,Belo Horizonte,A,7.7,Bom
391,38,15679.37,Rio de Janeiro,B,6.2,Bom
392,30,40842.85,Rio de Janeiro,A,8.6,Bom
393,33,5810.96,São Paulo,B,6.9,Bom
394,80,44912.11,Rio de Janeiro,B,9.5,Bom
395,68,32641.79,Rio de Janeiro,B,6.3,Bom
396,72,34959.52,Vitória,B,5.9,Bom
397,51,23226.37,São Paulo,A,8.4,Bom
398,28,13027.03,Rio de Janeiro,B,8.9,Bom
399,49,13601.01,Vitória,A,7.9,Bom
400,46,30882.23,Rio de Janeiro,A,7.4,Bom
401,31,32064.27,São Paulo,B,7.9,Bom
402,69,14209.55,Vitória,B,7.5,Bom
403,42,4620.64,Vitória,B,9.6,Bom
404,19,12705.11,Vitória,B,5.8,Bom
405,51,4382.27,São Paulo,A,5.4,Bom
406,,1529.17,Belo Horizonte,A,2.6,Bom
407,26,14782.33,Rio de Janeiro,A,5.2,Bom
408,82,18390.86,Vitória,A,5.7,Bom
409,70,32909.7,São Paulo,A,8.8,Bom
410,18,34126.63,Vitória,A,5.5,Bom
411,40,1946.92,Belo Horizonte,A,5.9,Bom
412,81,29566.03,Vitória,B,8.6,Bom
413,79,2708.39,Rio de Janeiro,B,7.7,Bom
414,31,11457.06,Belo Horizonte,B,7.8,Bom
415,69,44066.53,Rio de Janeiro,A,8.2,Bom
416,35,24391.6,Belo Horizonte,A,9.0,Bom
417,36,42831.06,São Paulo,B,8.9,Bom
418,63,15585.71,Rio de Janeiro,A,5.7,Bom
419,16,1793.45,Rio de Janeiro,B,6.9,Bom
420,73,14384.86,Rio de Janeiro,B,8.7,Bom
421,62,20034.82,São Paulo,A,6.3,Bom
422,48,11504.1,São Paulo,B,5.9,Bom
423,73,18166.5,São Paulo,B,5.3,
424,37,30832.32,São Paulo,A,5.4,Bom
425,64,36648.15,Vitória,A,7.2,Bom
426,54,2115.78,Rio de Janeiro,A,7.6,Bom
427,58,10995.4,São Paulo,B,6.2,Bom
428,28,41671.78,Rio de Janeiro,B,5.7,Bom
429,63,16294.62,Vitória,A,7.1,Bom
430,17,3292.57,Rio de Janeiro,A,8.1,Bom
431,52,17586.48,Vitória,A,5.3,Bom
432,69,21812.18,Rio de Janeiro,A,7.6,Bom
433,17,16028.6,Rio de Janeiro,B,7.1,Bom
434,70,40573.96,Belo Horizonte,,8.8,
435,34,5310.19,Rio de Janeiro,A,5.8,Bom
436,73,12248.35,Rio de Janeiro,B,7.0,Bom
437,75,4346.4,Belo Horizonte,B,7.1,Bom
438,53,8239.44,Belo Horizonte,A,8.3,Bom
439,73,20060.56,Vitória,B,6.3,Bom
440,18,22007.29,São Paulo,B,6.2,Bom
441,47,35751.65,São Paulo,A,5.3,Bom
442,28,3881.9,Belo Horizonte,B,9.9,Bom
443,50,19544.72,São Paulo,B,8.0,Bom
444,33,28984.7,Rio de Janeiro,A,5.9,Bom
445,73,30645.77,Rio de Janeiro,A,5.5,Bom
446,43,2591.37,Vitória,A,5.5,Bom
447,20,17596.67,Vitória,A,9.9,Bom
448,40,42808.76,Belo Horizonte,A,7.2,Bom
449,67,17864.5,São Paulo,B,6.3,Bom
450,17,25708.14,Belo Horizonte,A,6.5,Bom
451,80,19989.23,Belo Horizonte,A,8.8,Bom
452,60,9253.66,São Paulo,A,9.6,Bom
453,57,32206.75,Vitória,A,8.8,Bom
454,73,35379.24,Vitória,B,9.1,Bom
455,20,3992.49,Rio de Janeiro,A,7.3,Bom
456,60,34408.12,Rio de Janeiro,A,9.8,Bom
457,72,40775.79,São Paulo,A,8.0,Bom
458,39,10752.49,São Paulo,A,8.5,Bom
459,63,27133.62,Belo Horizonte,B,6.2,Bom
460,62,28443.69,São Paulo,B,9.1,Bom
461,47,21417.21,Rio de Janeiro,B,6.5,Bom
462,45,34882.82,São Paulo,A,8.8,Bom
463,66,37909.05,Rio de Janeiro,B,6.0,Bom
464,80,29617.06,Vitória,A,7.9,Bom
465,36,9419.45,Belo Horizonte,B,9.0,Bom
466,44,16304.5,Vitória,A,5.0,Bom
467,32,6896.22,Belo Horizonte,B,9.1,Bom
468,43,3283.09,Belo Horizonte,B,8.4,Bom
469,20,36664.44,Belo Horizonte,B,9.5,Bom
470,59,9400.68,Rio de Janeiro,A,6.1,Bom
471,64,28952.32,Vitória,A,7.3,Bom
472,61,36085.02,Rio de Janeiro,B,8.6,Bom
473,23,41232.71,São Paulo,B,8.9,Bom
474,76,36284.79,Belo Horizonte,B,8.1,Bom
475,45,5151.65,Belo Horizonte,B,7.2,Bom
476,54,10292.45,Vitória,B,8.2,Bom
477,65,10185.72,São Paulo,B,5.9,Bom
478,71,12028.54,Vitória,A,5.9,Bom
479,81,6752.35,Belo Horizonte,A,6.1,Bom
480,31,5663.37,São Paulo,B,5.5,Bom
481,50,5160.99,São Paulo,A,6.4,Bom
482,36,18874.45,São Paulo,B,8.5,Bom
483,40,27791.58,Rio de Janeiro,B,6.2,Bom
484,38,45972.28,São Paulo,A,6.5,Bom
485,61,17652.14,Belo Horizonte,A,9.7,Bom
486,16,32800.26,Belo Horizonte,B,8.2,Bom
487,22,14906.01,Vitória,A,7.4,Bom
488,,22987.14,Belo Horizonte,A,8.4,Bom
489,82,,Vitória,B,6.1,
490,61,4850.87,Vitória,A,5.6,Bom
491,77,35336.52,Rio de Janeiro,B,5.6,Bom
492,50,30153.69,Belo Horizonte,A,9.8,Bom
493,49,26255.77,São Paulo,B,5.8,Bom
494,24,37240.72,Belo Horizonte,B,7.4,Bom
495,18,36732.81,São Paulo,B,5.4,Bom
496,60,24016.0,Belo Horizonte,B,6.1,Bom
497,47,35234.75,Rio de Janeiro,,6.4,
498,37,11190.33,Rio de Janeiro,B,9.1,Bom
499,21,40077.84,São Paulo,A,6.0,Bom
500,69,40584.43,Belo Horizonte,B,5.8,Bom
501,49,36387.09,Rio de Janeiro,A,5.5,Bom
502,34,31582.56,São Paulo,B,6.1,Bom
503,73,3439.63,Rio de Janeiro,A,9.4,Bom
504,26,7146.3,Rio de Janeiro,A,5.3,Bom
505,51,24751.46,Belo Horizonte,A,8.7,Bom
506,49,22502.12,Rio de Janeiro,A,6.9,Bom
507,51,43164.65,Rio de Janeiro,B,7.4,Bom
508,39,16624.93,São Paulo,B,6.0,Bom
509,49,14389.07,Vitória,B,7.7,Bom
510,68,5827.47,São Paulo,B,7.9,Bom
511,21,21639.09,Vitória,B,5.7,Bom
512,56,21854.94,Rio de Janeiro,B,8.7,Bom
513,58,11635.95,São Paulo,A,9.8,Bom
514,37,39261.27,São Paulo,A,7.8,Bom
515,34,37303.03,Rio de Janeiro,A,8.2,Bom
516,31,27845.85,São Paulo,A,7.8,Bom
517,76,25178.76,Vitória,A,6.9,Bom
518,47,30800.84,Rio de Janeiro,A,7.4,Bom
519,56,38155.77,Rio de Janeiro,B,5.0,Bom
520,36,30422.51,Belo Horizonte,B,7.6,Bom
521,37,19074.83,Belo Horizonte,,9.9,
522,29,16684.45,Rio de Janeiro,A,9.4,Bom
523,81,7658.33,Rio de Janeiro,A,5.1,Bom
524,33,21692.69,Vitória,A,9.5,Bom
525,47,41012.48,Rio de Janeiro,B,7.6,Bom
526,46,27240.11,Belo Horizonte,B,7.1,Bom
527,75,21855.62,Rio de Janeiro,A,7.2,Bom
528,51,31012.9,São Paulo,B,7.8,Bom
529,29,36860.59,São Paulo,B,9.5,Bom
