id,idade,renda,cidade,categoria,nota,feedback
50,54.0,10334.83,Belo Horizonte,B,8.8,Regular
51,28.0,4277.36,Curitiba,B,0.0,Regular
52,35.0,9574.67,Cuiaba,A,8.3,Bom
53,20.0,6275.64,Joao Pessoa,A,6.5,Bom
54,21.0,13194.34,Brasilia,A,6.0,Bom
55,60.0,14202.11,Cuiaba,A,6.4,Bom
56,43.0,6168.15,Brasilia,B,1.7,Ruim
57,37.0,1574.54,Cuiaba,B,7.0,Bom
58,64.0,12156.54,Belo Horizonte,A,1.3,Ruim
59,32.0,11074.86,Porto Alegre,A,9.5,Bom
60,33.0,6809.47,Salvador,B,7.2,Bom
61,41.0,4527.24,Palmas,B,3.5,Ruim
62,57.0,10958.71,Manaus,A,0.3,Ruim
63,47.0,10441.48,Curitiba,B,0.0,Bom
64,69.0,7646.41,Porto Alegre,A,4.5,Regular
65,39.0,11518.57,Manaus,B,2.2,Ruim
66,45.0,14557.98,Campo Grande,B,6.6,Regular
67,32.0,5527.01,Palmas,B,3.1,Ruim
68,0.0,7984.55,Goiania,A,4.6,Regular
69,18.0,5809.21,Aracaju,A,4.8,Ruim
70,29.0,14895.24,Brasilia,B,0.7,Ruim
71,20.0,10828.42,Manaus,B,3.3,Ruim
72,0.0,4340.03,Manaus,B,5.3,Ruim
73,19.0,5094.92,Recife,B,5.0,Ruim
74,33.0,10790.89,Aracaju,A,2.3,Ruim
75,17.0,2769.11,Brasilia,A,7.7,Regular
76,24.0,12364.61,Manaus,B,10.0,Regular
77,69.0,13802.95,Curitiba,B,8.3,Regular
78,20.0,3639.89,0,B,6.9,Regular
79,40.0,11196.9,Manaus,B,5.5,Ruim
80,20.0,3809.74,Porto Alegre,B,6.9,Bom
81,36.0,14590.35,Recife,A,8.3,Bom
82,49.0,4634.01,Teresina,B,3.4,Ruim
83,32.0,11352.87,Aracaju,B,1.9,Ruim
84,22.0,9286.65,Campo Grande,A,6.9,Bom
85,43.0,10328.03,0,B,9.2,Bom
86,65.0,10099.77,Rio de Janeiro,A,5.5,Regular
87,41.0,12179.17,Brasilia,B,8.7,Regular
88,30.0,2389.31,Manaus,B,1.2,Ruim
89,48.0,10244.63,Brasilia,A,9.3,Bom
90,32.0,5469.26,Maceio,B,6.5,Bom
91,38.0,9185.55,Salvador,A,5.4,Regular
92,55.0,3139.88,Aracaju,A,1.2,Ruim
93,26.0,9386.9,Rio de Janeiro,B,5.3,Regular
94,33.0,6648.08,Fortaleza,A,0.0,Ruim
95,25.0,12293.22,Goiania,A,0.4,Ruim
96,35.0,5487.37,Palmas,B,0.8,Ruim
97,50.0,10517.06,Rio de Janeiro,B,0.8,Ruim
98,49.0,12297.95,Maceio,A,9.3,Bom
99,51.0,12512.24,Teresina,B,8.5,Regular
100,26.0,5365.28,Recife,A,6.6,Bom
101,66.0,9126.6,Natal,B,1.7,Ruim
102,66.0,6309.4,Belo Horizonte,A,9.3,Bom
103,40.0,12879.09,Brasilia,B,5.5,Ruim
104,35.0,12551.15,Cuiaba,B,7.0,Regular
105,29.0,13852.52,Aracaju,B,1.7,Ruim
106,58.0,12711.64,Teresina,B,4.3,Regular
107,46.0,2353.66,Cuiaba,A,7.0,Bom
108,28.0,10376.35,Brasilia,A,8.2,Bom
109,53.0,3323.0,Palmas,A,2.2,Ruim
110,35.0,10735.93,Cuiaba,A,2.1,Ruim
111,70.0,5863.84,Florianopolis,B,9.5,Regular
112,39.0,0.0,Porto Alegre,B,5.4,Ruim
113,20.0,5232.6,Campo Grande,B,0.0,Bom
114,64.0,4654.65,Recife,A,5.0,Regular
115,60.0,2240.86,Porto Alegre,A,6.8,Bom
116,32.0,7615.0,Natal,B,0.0,Regular
117,17.0,6033.9,Brasilia,B,0.8,Regular
118,28.0,14096.28,Curitiba,A,6.1,Bom
119,62.0,9802.35,Goiania,A,7.0,Bom
120,36.0,2429.01,Aracaju,B,6.7,Bom
121,19.0,8002.45,Campo Grande,B,2.6,Ruim
122,33.0,6575.65,Florianopolis,B,0.3,Ruim
123,31.0,3201.15,Florianopolis,B,0.9,Ruim
124,17.0,2784.79,Rio de Janeiro,A,4.3,Regular
125,58.0,9587.41,Florianopolis,A,0.0,Ruim
126,16.0,4103.7,Florianopolis,A,5.6,Regular
127,18.0,6844.4,Natal,B,4.1,Ruim
128,26.0,5173.71,Brasilia,B,3.0,Ruim
129,36.0,14310.19,Palmas,B,6.7,Regular
130,39.0,9648.3,Teresina,B,3.7,Ruim
131,35.0,2723.43,Maceio,A,4.4,Regular
132,58.0,2587.63,Aracaju,A,9.3,Bom
133,49.0,14478.58,Natal,B,9.7,Regular
134,21.0,13394.17,Maceio,A,4.4,Regular
135,55.0,5353.59,Manaus,B,5.8,Regular
136,52.0,9920.75,Belo Horizonte,B,3.8,Ruim
137,0.0,9494.17,Teresina,A,0.6,Ruim
138,38.0,1990.23,Natal,A,0.0,Ruim
139,17.0,8125.62,Sao Paulo,A,10.0,Regular
140,21.0,3283.11,Sao Paulo,B,8.2,Regular
141,25.0,5999.76,Natal,B,9.2,Bom
142,55.0,9329.23,Joao Pessoa,A,8.0,Bom
143,29.0,14096.41,Teresina,B,8.8,Regular
144,47.0,6253.7,Maceio,A,3.7,Ruim
145,69.0,7297.84,Joao Pessoa,A,9.0,Bom
146,24.0,12748.73,Brasilia,B,9.0,Regular
147,58.0,3404.04,Sao Paulo,A,4.0,Regular
148,56.0,4677.93,Porto Alegre,A,9.9,Bom
149,61.0,4002.28,Teresina,A,8.7,Bom
150,31.0,8575.62,Rio de Janeiro,A,9.6,Bom
151,28.0,13720.65,Cuiaba,B,1.4,Ruim
152,64.0,14379.62,Belo Horizonte,A,4.0,Regular
153,26.0,10270.18,Brasilia,B,2.0,Ruim
154,56.0,2591.08,Joao Pessoa,B,1.1,Ruim
155,17.0,11847.03,Goiania,A,7.4,Regular
156,26.0,11822.26,Salvador,B,0.0,Ruim
157,40.0,11406.07,Fortaleza,B,3.9,Ruim
158,37.0,7090.84,Maceio,B,6.7,Bom
159,44.0,1801.09,Recife,A,0.5,Ruim
160,31.0,13742.33,Palmas,B,1.1,Ruim
161,0.0,12627.32,Campo Grande,B,2.4,Ruim
162,34.0,0.0,Joao Pessoa,B,4.6,Regular
163,70.0,8761.79,Cuiaba,B,6.9,Regular
164,58.0,14667.18,Brasilia,B,0.9,Ruim
165,64.0,15148.46,Aracaju,A,1.4,Ruim
166,49.0,6842.59,Curitiba,A,7.3,Bom
167,60.0,8271.47,Palmas,A,5.3,Regular
168,32.0,3776.45,Curitiba,A,4.2,Regular
169,62.0,10309.62,0,B,2.0,Ruim
170,58.0,12708.75,0,A,7.0,Bom
171,29.0,10560.81,Salvador,B,3.4,Ruim
172,36.0,0.0,Porto Alegre,B,8.3,Bom
173,29.0,3135.44,Curitiba,A,0.1,Ruim
174,38.0,9742.27,Florianopolis,B,5.7,Regular
175,45.0,10769.74,Belo Horizonte,A,5.1,Regular
176,59.0,4461.43,Porto Alegre,B,5.4,Regular
177,0.0,7116.46,Fortaleza,A,1.9,Ruim
178,62.0,8439.16,Palmas,B,9.9,Bom
179,23.0,5422.1,Salvador,B,2.3,Ruim
180,45.0,7988.08,Cuiaba,B,9.1,Bom
181,58.0,3174.8,Natal,A,7.2,Bom
182,19.0,12971.49,Fortaleza,A,9.6,Bom
183,38.0,13778.34,Campo Grande,B,0.0,Ruim
184,69.0,5917.86,0,B,2.4,Ruim
185,70.0,0.0,Campo Grande,B,2.5,Ruim
186,57.0,0.0,0,B,5.6,Regular
187,59.0,8703.52,Joao Pessoa,A,1.7,Ruim
188,39.0,6814.33,Campo Grande,A,5.6,Regular
189,64.0,5662.66,Cuiaba,A,8.0,Bom
190,30.0,8655.77,Maceio,A,6.8,Bom
191,20.0,15279.99,Belo Horizonte,A,5.2,Ruim
192,0.0,13311.16,Sao Paulo,B,2.3,Ruim
193,60.0,12783.01,Recife,B,2.5,Ruim
194,58.0,3695.31,Cuiaba,A,6.7,Bom
195,58.0,9260.76,Joao Pessoa,A,4.8,Regular
196,49.0,2527.14,Brasilia,B,7.4,Regular
197,69.0,12843.46,Rio de Janeiro,A,0.3,Ruim
198,56.0,13769.55,Brasilia,B,9.7,Regular
199,30.0,4348.44,Maceio,A,4.7,Regular
200,28.0,5526.43,Rio de Janeiro,A,8.2,Bom
201,42.0,1577.19,Campo Grande,A,2.0,Ruim
202,34.0,5840.2,Recife,B,0.0,Ruim
203,31.0,11893.97,Salvador,A,7.3,Bom
204,46.0,2490.78,Goiania,A,2.6,Ruim
205,23.0,10424.67,Campo Grande,B,7.0,Regular
206,45.0,6008.97,Sao Paulo,B,2.7,Ruim
207,43.0,10990.77,Porto Alegre,A,5.7,Ruim
208,62.0,3439.36,Recife,A,9.9,Regular
209,57.0,3961.41,Salvador,B,2.1,Ruim
210,46.0,0.0,Campo Grande,A,9.9,Bom
211,31.0,8902.77,Curitiba,B,5.9,Ruim
212,47.0,12022.92,Curitiba,B,1.3,Ruim
213,41.0,7353.1,Campo Grande,A,4.9,Ruim
214,69.0,1836.57,Rio de Janeiro,A,2.1,Ruim
215,17.0,7087.13,Belo Horizonte,B,0.0,Ruim
216,68.0,13247.18,Goiania,B,2.4,Ruim
217,30.0,2927.15,Aracaju,B,1.1,Ruim
218,70.0,5875.08,Rio de Janeiro,B,9.5,Bom
219,57.0,11143.06,Goiania,B,0.8,Ruim
220,35.0,8422.27,Sao Paulo,A,2.3,Ruim
221,60.0,8197.14,Campo Grande,A,9.4,Bom
222,32.0,2956.04,Fortaleza,B,0.8,Ruim
223,38.0,7746.42,Natal,B,1.9,Ruim
224,40.0,11821.5,Porto Alegre,A,0.1,Ruim
225,46.0,2197.06,Cuiaba,B,9.9,Regular
226,49.0,5353.82,Cuiaba,B,5.3,Regular
227,0.0,8696.93,Sao Paulo,A,5.0,Regular
228,65.0,7302.9,Recife,B,2.6,Ruim
229,16.0,1764.26,Salvador,B,4.4,Regular
230,65.0,10094.45,Porto Alegre,A,0.3,Ruim
231,63.0,8924.75,Joao Pessoa,B,2.6,Ruim
232,37.0,12198.42,Campo Grande,A,5.2,Regular
233,58.0,7616.53,Rio de Janeiro,A,2.0,Ruim
234,26.0,0.0,Recife,B,5.2,Ruim
235,45.0,7240.12,Teresina,B,1.4,Ruim
236,66.0,8104.69,Sao Paulo,A,6.8,Bom
237,43.0,15332.68,Sao Paulo,A,5.4,Regular
238,28.0,9108.55,Curitiba,A,5.7,Ruim
239,51.0,3932.87,Rio de Janeiro,A,6.8,Bom
240,49.0,12532.5,Natal,B,6.5,Regular
241,62.0,3269.26,Aracaju,A,4.3,Regular
242,53.0,9080.05,Palmas,A,4.8,Regular
243,54.0,12659.04,Teresina,B,3.3,Ruim
244,45.0,14531.54,Florianopolis,A,9.7,Bom
245,29.0,5362.53,Teresina,A,8.3,Bom
246,59.0,13128.03,Manaus,B,5.8,Regular
247,0.0,6009.25,Belo Horizonte,B,3.1,Ruim
248,66.0,3069.8,Recife,B,1.4,Ruim
249,59.0,5606.01,Porto Alegre,B,9.6,Regular
250,41.0,8333.01,Campo Grande,B,3.7,Ruim
251,56.0,5973.65,Palmas,B,8.3,Bom
252,24.0,12779.87,0,A,8.2,Bom
253,37.0,12050.56,Rio de Janeiro,A,3.6,Ruim
254,64.0,3748.57,Salvador,A,7.5,Bom
255,21.0,10356.82,Belo Horizonte,B,2.8,Ruim
256,69.0,1978.15,Aracaju,B,7.9,Bom
257,30.0,12595.8,Sao Paulo,B,8.4,Regular
258,33.0,12281.91,Brasilia,B,1.3,Ruim
259,33.0,8996.97,Teresina,B,5.4,Regular
260,16.0,8579.17,Natal,B,9.4,Ruim
261,55.0,15049.7,Porto Alegre,A,3.0,Ruim
262,42.0,0.0,Manaus,A,5.0,Regular
263,66.0,2016.87,Rio de Janeiro,B,6.6,Bom
264,27.0,2027.48,Teresina,B,4.0,Regular
265,65.0,2301.15,Campo Grande,A,9.2,Bom
266,46.0,13080.7,Porto Alegre,B,6.6,Regular
267,30.0,1610.6,Sao Paulo,B,7.1,Regular
268,63.0,12974.22,Aracaju,A,1.0,Ruim
269,41.0,13614.61,Goiania,A,2.5,Ruim
270,52.0,6656.73,Rio de Janeiro,B,9.4,Bom
271,48.0,4100.78,Belo Horizonte,A,8.7,Bom
272,37.0,8657.65,Natal,B,9.2,Bom
273,69.0,11319.64,Rio de Janeiro,A,5.9,Regular
274,21.0,13197.28,Joao Pessoa,B,6.2,Regular
275,65.0,2472.72,Goiania,A,0.0,Ruim
276,58.0,10713.93,Manaus,A,1.2,Ruim
277,68.0,10618.15,Brasilia,A,7.5,Bom
278,57.0,2553.01,0,A,4.6,Regular
279,65.0,12583.05,Aracaju,B,1.1,Ruim
280,26.0,13326.41,Palmas,B,4.0,Regular
281,55.0,5231.31,Campo Grande,B,9.3,Bom
282,67.0,13363.1,0,A,4.5,Regular
283,35.0,8059.6,0,B,8.5,Regular
284,55.0,4000.51,Rio de Janeiro,B,4.1,Regular
285,55.0,10229.44,Porto Alegre,A,0.4,Ruim
286,46.0,1736.36,Fortaleza,B,0.5,Ruim
287,52.0,8834.35,Brasilia,A,1.8,Ruim
288,51.0,0.0,Palmas,B,9.8,Regular
289,58.0,2205.37,Porto Alegre,A,7.7,Bom
290,66.0,11223.11,Maceio,B,1.5,Ruim
291,23.0,3797.2,Curitiba,B,5.8,Regular
292,18.0,12228.78,Palmas,B,0.8,Ruim
293,37.0,12959.25,Palmas,A,1.3,Ruim
294,55.0,14078.64,Brasilia,A,0.9,Ruim
295,38.0,6447.39,Teresina,B,9.6,Regular
296,35.0,13686.44,Maceio,B,0.2,Ruim
297,51.0,11287.69,Salvador,B,8.4,Regular
298,69.0,6607.83,Brasilia,B,4.5,Regular
299,57.0,15385.9,Campo Grande,A,4.7,Regular
300,0.0,5585.62,Palmas,A,9.2,Bom
301,62.0,14999.59,Manaus,A,6.1,Bom
302,28.0,5381.22,Salvador,B,9.9,Regular
303,23.0,2777.26,Maceio,A,3.3,Ruim
304,69.0,5937.46,Maceio,A,1.0,Ruim
305,70.0,3259.99,Sao Paulo,A,8.2,Regular
306,23.0,1689.45,Fortaleza,A,5.7,Regular
307,25.0,13550.96,Sao Paulo,B,5.0,Regular
308,32.0,11630.92,Aracaju,B,8.6,Regular
309,16.0,14747.56,Joao Pessoa,B,2.2,Ruim
310,17.0,1631.37,Maceio,A,4.0,Regular
311,38.0,12750.71,Goiania,A,3.9,Ruim
312,50.0,2907.39,Teresina,A,8.1,Bom
313,39.0,14573.04,Aracaju,A,1.2,Ruim
314,17.0,11922.64,Maceio,A,4.2,Regular
315,42.0,12915.89,Palmas,B,0.3,Ruim
316,39.0,1691.98,Sao Paulo,B,3.3,Ruim
317,56.0,0.0,Goiania,A,0.4,Ruim
318,43.0,2733.47,Manaus,B,4.7,Ruim
319,51.0,5168.98,Campo Grande,A,0.7,Ruim
320,40.0,7815.61,Sao Paulo,A,8.5,Bom
321,18.0,15395.89,0,B,8.0,Regular
322,18.0,1854.18,Curitiba,A,4.5,Ruim
323,19.0,9073.66,Sao Paulo,A,8.9,Bom
324,43.0,8553.7,Rio de Janeiro,A,3.4,Ruim
325,18.0,10516.27,Goiania,A,2.1,Ruim
326,58.0,4111.84,Aracaju,B,2.4,Ruim
327,35.0,11491.72,Campo Grande,A,4.4,Ruim
328,31.0,10487.41,Porto Alegre,A,6.6,Bom
329,27.0,10848.38,Palmas,B,0.6,Ruim
330,70.0,10603.98,Teresina,A,4.5,Regular
331,55.0,14881.16,Curitiba,A,2.2,Ruim
332,23.0,4181.43,0,A,6.6,Bom
333,51.0,9857.7,Sao Paulo,B,7.5,Regular
334,30.0,13361.3,Porto Alegre,B,9.1,Regular
335,57.0,6320.69,Teresina,A,7.9,Bom
336,0.0,5965.14,Manaus,B,5.2,Ruim
337,18.0,3405.83,Curitiba,A,4.3,Ruim
338,49.0,1970.23,Maceio,A,0.5,Ruim
339,48.0,10478.52,Florianopolis,A,6.4,Bom
340,38.0,3660.22,Palmas,B,3.7,Ruim
341,45.0,8593.02,Brasilia,B,2.6,Ruim
342,44.0,5152.46,0,B,8.6,Bom
343,19.0,2300.16,Florianopolis,A,7.6,Bom
344,0.0,12713.49,Recife,B,0.3,Ruim
345,46.0,9296.43,Natal,A,8.5,Bom
346,42.0,6602.92,Campo Grande,A,2.4,Ruim
347,19.0,12676.23,Salvador,A,9.7,Bom
348,23.0,10525.7,Porto Alegre,A,4.7,Regular
349,0.0,12484.05,Recife,A,7.5,Bom
350,51.0,7719.05,Porto Alegre,A,5.7,Regular
351,46.0,14600.68,Brasilia,B,1.3,Ruim
352,18.0,9385.68,Natal,A,2.9,Ruim
353,0.0,13364.39,Manaus,A,6.0,Bom
354,39.0,3549.6,Fortaleza,A,5.1,Regular
355,58.0,0.0,Salvador,B,8.1,Regular
356,53.0,4844.48,Manaus,A,2.0,Ruim
357,60.0,11383.19,Natal,A,2.3,Ruim
358,43.0,10384.72,Curitiba,B,9.8,Bom
359,45.0,4045.98,Brasilia,B,2.3,Ruim
360,42.0,14745.13,Cuiaba,B,0.8,Ruim
361,47.0,5468.94,Belo Horizonte,B,4.2,Ruim
362,52.0,1688.67,Curitiba,A,5.1,Regular
363,53.0,0.0,Cuiaba,A,4.0,Regular
364,23.0,3028.73,Brasilia,B,1.4,Ruim
365,63.0,13600.68,Manaus,A,0.5,Ruim
366,36.0,9668.47,Porto Alegre,A,7.0,Bom
367,48.0,0.0,Curitiba,B,6.1,Regular
368,17.0,0.0,Fortaleza,A,0.0,Ruim
369,48.0,2911.23,Recife,A,5.4,Ruim
370,61.0,2985.78,0,A,0.9,Ruim
371,70.0,5391.09,0,A,6.5,Bom
372,67.0,10395.65,Salvador,B,0.6,Ruim
373,26.0,10797.67,Goiania,B,0.0,Ruim
374,33.0,10418.71,Porto Alegre,A,7.6,Bom
375,49.0,13657.58,Florianopolis,B,0.0,Regular
376,29.0,9698.26,Brasilia,B,4.7,Ruim
377,35.0,14557.34,Maceio,A,3.8,Ruim
378,36.0,5799.93,Teresina,B,7.8,Bom
379,56.0,3671.46,Sao Paulo,A,9.1,Bom
380,69.0,8346.06,Fortaleza,A,7.7,Bom
381,43.0,3988.72,Belo Horizonte,B,0.0,Regular
382,52.0,3161.71,Rio de Janeiro,A,4.6,Regular
383,45.0,12474.27,Florianopolis,A,5.4,Ruim
384,62.0,6594.55,Rio de Janeiro,B,5.3,Regular
385,0.0,10929.26,Goiania,B,2.0,Ruim
386,47.0,14091.69,Joao Pessoa,A,4.2,Ruim
387,40.0,7018.93,Florianopolis,A,4.6,Ruim
388,18.0,2760.67,Salvador,A,3.4,Ruim
389,69.0,10255.97,Maceio,B,4.8,Regular
390,20.0,4281.97,Manaus,A,5.6,Regular
391,47.0,11987.73,Teresina,A,8.6,Bom
392,33.0,6567.69,0,A,4.0,Ruim
393,43.0,12683.42,Rio de Janeiro,A,1.1,Ruim
394,19.0,14996.66,Recife,B,7.1,Regular
395,45.0,14653.92,Aracaju,B,7.4,Regular
396,22.0,13409.56,Joao Pessoa,B,9.2,Regular
397,44.0,5197.55,Manaus,B,1.9,Ruim
398,69.0,10287.91,Fortaleza,B,0.5,Ruim
399,31.0,1697.27,Fortaleza,A,7.0,Bom
400,0.0,0.0,Natal,B,5.2,Ruim
401,0.0,10765.06,Florianopolis,B,4.4,Regular
402,39.0,9106.84,Porto Alegre,B,6.7,Bom
403,29.0,1682.53,0,A,2.9,Ruim
404,52.0,4041.09,Sao Paulo,A,7.9,Bom
405,42.0,1837.67,Sao Paulo,B,2.9,Ruim
406,55.0,7159.34,Natal,B,6.3,Bom
407,18.0,7539.43,Natal,A,9.1,Bom
408,68.0,8234.02,Natal,A,7.0,Bom
409,48.0,10472.37,0,B,6.6,Regular
410,56.0,7881.06,Palmas,B,2.3,Ruim
411,44.0,4589.25,Goiania,B,7.7,Regular
412,47.0,10210.41,Natal,B,9.4,Regular
413,63.0,9439.7,Teresina,B,6.8,Bom
414,69.0,9925.84,0,A,3.8,Ruim
415,52.0,9078.74,Natal,A,7.8,Bom
416,50.0,2830.26,Goiania,A,2.0,Ruim
417,60.0,3493.66,Fortaleza,B,7.9,Regular
418,62.0,14325.62,Florianopolis,B,7.1,Regular
419,50.0,0.0,Palmas,A,9.6,Bom
420,0.0,11129.32,Brasilia,B,3.3,Ruim
421,30.0,7876.83,Palmas,B,7.7,Bom
422,70.0,14554.16,Teresina,B,3.6,Ruim
423,0.0,12520.22,Maceio,B,8.2,Regular
424,40.0,5260.49,Florianopolis,B,7.9,Regular
425,27.0,11059.82,Maceio,B,5.2,Regular
426,17.0,8735.8,Belo Horizonte,B,9.0,Ruim
427,40.0,11527.96,Fortaleza,A,3.4,Ruim
428,53.0,0.0,Aracaju,B,7.3,Bom
429,59.0,13590.2,Salvador,B,0.6,Ruim
430,59.0,5158.44,Natal,B,1.1,Ruim
431,62.0,4657.26,Recife,A,0.0,Bom
432,17.0,14368.31,Aracaju,A,4.6,Ruim
433,43.0,11114.73,Campo Grande,B,7.4,Regular
434,58.0,5493.19,Campo Grande,B,2.7,Ruim
435,55.0,11743.15,Joao Pessoa,A,3.9,Ruim
436,33.0,11061.76,0,B,0.0,Regular
437,49.0,7467.61,Natal,B,7.2,Regular
438,28.0,2853.47,Aracaju,A,6.1,Bom
439,65.0,13161.69,Curitiba,B,6.0,Regular
440,60.0,14131.62,Manaus,B,6.5,Regular
441,17.0,3599.97,Joao Pessoa,B,1.2,Ruim
442,40.0,8530.36,Teresina,A,3.2,Ruim
443,22.0,3993.37,0,B,7.6,Bom
444,19.0,10398.37,Salvador,B,9.6,Regular
445,65.0,10070.81,Porto Alegre,A,0.6,Ruim
446,35.0,12603.18,Goiania,A,5.6,Ruim
447,35.0,10817.45,Brasilia,B,1.0,Ruim
448,38.0,2693.29,Belo Horizonte,B,2.0,Ruim
449,26.0,11270.63,Teresina,A,9.6,Bom
450,43.0,3148.73,Cuiaba,B,3.9,Ruim
451,63.0,5199.7,Cuiaba,B,7.6,Bom
452,70.0,5110.7,Goiania,A,9.6,Bom
453,59.0,2344.24,Curitiba,A,4.0,Regular
454,28.0,3177.83,Rio de Janeiro,A,4.7,Regular
455,47.0,6800.07,Fortaleza,B,1.7,Ruim
456,57.0,5906.54,Porto Alegre,B,7.7,Regular
457,67.0,6774.84,Porto Alegre,B,0.0,Bom
458,39.0,7271.68,Salvador,A,0.1,Ruim
459,33.0,8852.09,Aracaju,B,2.9,Ruim
460,57.0,12051.38,Salvador,A,4.0,Regular
461,0.0,12080.0,Sao Paulo,B,9.3,Regular
462,60.0,3436.67,Manaus,B,2.2,Ruim
463,49.0,10722.8,0,B,1.1,Ruim
464,55.0,7401.59,Belo Horizonte,A,1.6,Ruim
465,55.0,5019.8,Cuiaba,A,6.8,Bom
466,34.0,9839.73,Rio de Janeiro,A,1.3,Ruim
467,51.0,14565.82,Curitiba,A,0.9,Ruim
468,40.0,9568.14,Belo Horizonte,B,1.9,Ruim
469,35.0,6590.22,Maceio,B,7.6,Regular
470,56.0,6777.81,Goiania,B,1.2,Ruim
471,44.0,2591.9,Rio de Janeiro,B,7.8,Regular
472,16.0,6012.55,Manaus,B,2.4,Regular
473,40.0,11895.98,Palmas,B,9.9,Regular
474,49.0,6526.68,Joao Pessoa,B,0.8,Ruim
475,28.0,4631.82,Natal,B,8.5,Regular
476,18.0,11176.44,Rio de Janeiro,B,3.8,Ruim
477,27.0,6456.86,Recife,B,6.7,Regular
478,57.0,14921.99,Natal,A,0.3,Ruim
479,31.0,12316.71,Sao Paulo,A,1.3,Ruim
480,20.0,10495.81,Salvador,B,5.5,Ruim
481,16.0,9258.47,Belo Horizonte,A,8.0,Regular
482,56.0,14366.1,Manaus,B,1.9,Ruim
483,22.0,12566.48,Recife,A,1.2,Ruim
484,38.0,14445.45,Curitiba,A,8.3,Bom
485,56.0,8918.99,Fortaleza,A,9.5,Bom
486,48.0,7276.54,Salvador,A,0.4,Ruim
487,28.0,5044.21,Curitiba,A,7.2,Bom
488,66.0,2733.92,Cuiaba,A,0.3,Ruim
489,65.0,14772.5,Palmas,A,0.9,Ruim
490,18.0,4165.14,Rio de Janeiro,B,9.8,Regular
491,35.0,2458.07,Rio de Janeiro,A,3.8,Ruim
492,40.0,4136.2,Rio de Janeiro,A,5.1,Ruim
493,28.0,14181.52,Campo Grande,A,5.8,Regular
494,19.0,10915.28,Goiania,A,7.3,Bom
495,26.0,0.0,Rio de Janeiro,A,1.0,Ruim
496,43.0,5841.44,Cuiaba,B,3.4,Ruim
497,17.0,10813.05,Manaus,A,0.5,Ruim
498,56.0,9695.48,Palmas,B,1.7,Ruim
499,70.0,9693.12,Natal,B,1.0,Ruim
500,36.0,8712.55,Florianopolis,B,6.8,Regular
501,37.0,7597.48,Fortaleza,B,0.3,Ruim
502,64.0,15340.66,Maceio,B,0.0,Ruim
503,0.0,2419.5,Campo Grande,B,10.0,Regular
504,65.0,4723.09,Cuiaba,B,9.7,Bom
505,46.0,2068.02,0,B,3.6,Ruim
506,67.0,10998.26,Aracaju,A,9.9,Bom
